[3J[H[2Jtime, , AT_21, WU_422, WV_423, depth, latitude, longitude
2019-09-29 00:00:00, , 6.4755554, -3.0435452, 4.505232, 10.0, 71.21263, 164.4151
2019-09-30 00:00:00, , 5.7475586, 0.47901344, -3.0886652, 10.0, 71.21263, 164.4151
2019-10-01 00:00:00, , 5.4940186, 4.7298603, 1.1246426, 10.0, 71.21263, 164.4151
2019-10-02 00:00:00, , 5.9773254, -3.4285564, 9.3221035, 10.0, 71.21263, 164.4151
2019-10-03 00:00:00, , 5.7144165, -2.0614338, 6.9672375, 10.0, 71.21263, 164.4151
2019-10-04 00:00:00, , 5.223999, -7.546961, 3.2471502, 10.0, 71.21263, 164.4151
2019-10-05 00:00:00, , 4.751526, -5.336237, -2.1317062, 10.0, 71.21263, 164.4151
2019-10-06 00:00:00, , 2.9928894, -0.91418076, -8.387333, 10.0, 71.21263, 164.4151
2019-10-07 00:00:00, , 1.8790894, 3.0018349, -1.933119, 10.0, 71.21263, 164.4151
2019-10-08 00:00:00, , 2.7271423, -7.198724, -0.3551762, 10.0, 71.21263, 164.4151
2019-10-09 00:00:00, , 2.884613, -1.0593071, -5.6172743, 10.0, 71.21263, 164.4151
2019-10-10 00:00:00, , 2.6108704, 7.5483303, -4.127945, 10.0, 71.21263, 164.4151
2019-10-11 00:00:00, , 2.0728455, 7.7663755, -1.2296675, 10.0, 71.21263, 164.4151
2019-10-12 00:00:00, , 2.6782532, 6.1779003, -0.5173397, 10.0, 71.21263, 164.4151
2019-10-13 00:00:00, , 2.207489, 0.95054066, 2.3241508, 10.0, 71.21263, 164.4151
2019-10-14 00:00:00, , 3.0879211, 3.2198982, 6.8239985, 10.0, 71.21263, 164.4151
2019-10-15 00:00:00, , 2.5318298, -5.8036423, 3.8135376, 10.0, 71.21263, 164.4151
2019-10-16 00:00:00, , 2.0712585, -9.559237, 0.54736423, 10.0, 71.21263, 164.4151
2019-10-17 00:00:00, , 2.0439148, -11.047384, -2.4650137, 10.0, 71.21263, 164.4151
2019-10-18 00:00:00, , 2.037323, -11.261896, -0.67330134, 10.0, 71.21263, 164.4151
2019-10-19 00:00:00, , 1.9796143, -9.257676, 1.7533998, 10.0, 71.21263, 164.4151
2019-10-20 00:00:00, , 1.8074951, -3.809308, 1.1784877, 10.0, 71.21263, 164.4151
2019-10-21 00:00:00, , 1.6435547, -1.0676727, -0.9088211, 10.0, 71.21263, 164.4151
2019-10-22 00:00:00, , 1.4979248, -2.7327824, -1.1433029, 10.0, 71.21263, 164.4151
2019-10-23 00:00:00, , 1.8058472, 2.5128636, -1.2514172, 10.0, 71.21263, 164.4151
2019-10-24 00:00:00, , -0.023254395, 2.802803, -1.0663795, 10.0, 71.21263, 164.4151
2019-10-25 00:00:00, , 0.1321106, 5.0574894, -1.7502499, 10.0, 71.21263, 164.4151
2019-10-26 00:00:00, , 0.14053345, 6.220417, 0.448143, 10.0, 71.21263, 164.4151
2019-10-27 00:00:00, , -0.61505127, -5.839731, 1.4924469, 10.0, 71.21263, 164.4151
2019-10-28 00:00:00, , 1.1158447, -11.500206, 0.12641335, 10.0, 71.21263, 164.4151
2019-10-29 00:00:00, , 2.4222717, 2.674141, 9.290472, 10.0, 71.21263, 164.4151
2019-10-30 00:00:00, , 1.6075745, 8.854755, 2.8974876, 10.0, 71.21263, 164.4151
2019-10-31 00:00:00, , 0.504303, 11.770087, -0.9172306, 10.0, 71.21263, 164.4151
2019-11-01 00:00:00, , 0.15386963, 5.1811666, -2.3817482, 10.0, 71.21263, 164.4151
2019-11-02 00:00:00, , -0.8675232, 7.506012, -2.1859646, 10.0, 71.21263, 164.4151
2019-11-03 00:00:00, , -2.0752563, 6.798765, -1.4931202, 10.0, 71.21263, 164.4151
2019-11-04 00:00:00, , -0.26409912, 2.2851448, 5.0178375, 10.0, 71.21263, 164.4151
2019-11-05 00:00:00, , -0.1638794, 5.448412, -0.89534473, 10.0, 71.21263, 164.4151
2019-11-06 00:00:00, , -1.3100586, -5.2162476, -4.995325, 10.0, 71.21263, 164.4151
2019-11-07 00:00:00, , -1.5380554, -7.751795, -3.1331773, 10.0, 71.21263, 164.4151
2019-11-08 00:00:00, , -3.245697, -9.536472, 3.3653355, 10.0, 71.21263, 164.4151
2019-11-09 00:00:00, , -1.7962036, -4.181057, 7.016344, 10.0, 71.21263, 164.4151
2019-11-10 00:00:00, , 1.007782, 4.836424, 3.0204926, 10.0, 71.21263, 164.4151
2019-11-11 00:00:00, , -0.08798218, -5.7390175, -3.353403, 10.0, 71.21263, 164.4151
2019-11-12 00:00:00, , -3.210785, -12.547947, -2.2490845, 10.0, 71.21263, 164.4151
2019-11-13 00:00:00, , -4.3291626, -10.324347, -1.0402775, 10.0, 71.21263, 164.4151
2019-11-14 00:00:00, , -3.15979, -7.8390083, -4.141983, 10.0, 71.21263, 164.4151
2019-11-15 00:00:00, , -2.6331482, -5.4269457, -5.327097, 10.0, 71.21263, 164.4151
2019-11-16 00:00:00, , -3.118225, -0.82134724, -3.4941196, 10.0, 71.21263, 164.4151
2019-11-17 00:00:00, , -2.2219238, 0.6164532, -0.8882103, 10.0, 71.21263, 164.4151
2019-11-18 00:00:00, , -2.152832, -0.3563671, -0.97161293, 10.0, 71.21263, 164.4151
2019-11-19 00:00:00, , -2.7810364, -0.44899368, -5.2564287, 10.0, 71.21263, 164.4151
2019-11-20 00:00:00, , -4.285309, -6.5755696, -6.2926674, 10.0, 71.21263, 164.4151
2019-11-21 00:00:00, , -6.5361023, -8.651139, -7.687128, 10.0, 71.21263, 164.4151
2019-11-22 00:00:00, , -7.7705994, -9.085337, -9.472551, 10.0, 71.21263, 164.4151
2019-11-23 00:00:00, , -7.0490417, -5.618084, -10.274584, 10.0, 71.21263, 164.4151
2019-11-24 00:00:00, , -8.1586, -1.4302883, -9.17192, 10.0, 71.21263, 164.4151
2019-11-25 00:00:00, , -7.5111694, -1.8584135, 0.8802395, 10.0, 71.21263, 164.4151
2019-11-26 00:00:00, , -6.2120056, -12.780674, 6.9084725, 10.0, 71.21263, 164.4151
2019-11-27 00:00:00, , -1.3164978, -0.7236351, 11.988613, 10.0, 71.21263, 164.4151
2019-11-28 00:00:00, , -3.0862732, 7.7251644, 7.6892185, 10.0, 71.21263, 164.4151
2019-11-29 00:00:00, , -7.321686, 9.412241, -2.6486092, 10.0, 71.21263, 164.4151
2019-11-30 00:00:00, , -6.0804443, -6.3256626, -0.40839005, 10.0, 71.21263, 164.4151
2019-12-01 00:00:00, , -6.292877, -13.312628, 0.34988904, 10.0, 71.21263, 164.4151
2019-12-02 00:00:00, , -6.3074646, -10.255104, -1.4522524, 10.0, 71.21263, 164.4151
2019-12-03 00:00:00, , -7.6232605, -8.540653, -4.072474, 10.0, 71.21263, 164.4151
2019-12-04 00:00:00, , -7.273163, -3.6403713, -5.5845356, 10.0, 71.21263, 164.4151
2019-12-05 00:00:00, , -8.060516, -2.9096146, -3.5685673, 10.0, 71.21263, 164.4151
2019-12-06 00:00:00, , -10.803406, -4.8310757, -1.7538681, 10.0, 71.21263, 164.4151
2019-12-07 00:00:00, , -11.617279, -7.7815247, -2.937851, 10.0, 71.21263, 164.4151
2019-12-08 00:00:00, , -12.271362, -11.198582, -4.3554115, 10.0, 71.21263, 164.4151
2019-12-09 00:00:00, , -15.217102, -5.987238, -1.424673, 10.0, 71.21263, 164.4151
2019-12-10 00:00:00, , -15.662842, -5.6327686, -3.1619053, 10.0, 71.21263, 164.4151
2019-12-11 00:00:00, , -9.261444, -3.055643, -0.28560448, 10.0, 71.21263, 164.4151
2019-12-12 00:00:00, , -15.619995, -2.3160515, -2.2709026, 10.0, 71.21263, 164.4151
2019-12-13 00:00:00, , -20.838013, -1.8253613, -2.8575592, 10.0, 71.21263, 164.4151
2019-12-14 00:00:00, , -18.509644, -2.048767, 0.7189102, 10.0, 71.21263, 164.4151
2019-12-15 00:00:00, , -11.182861, -2.2848873, -0.7902584, 10.0, 71.21263, 164.4151
2019-12-16 00:00:00, , -17.760239, -2.3029919, -0.8438492, 10.0, 71.21263, 164.4151
2019-12-17 00:00:00, , -22.1725, -3.7095413, -1.682045, 10.0, 71.21263, 164.4151
2019-12-18 00:00:00, , -24.545609, -5.4310894, -2.0502682, 10.0, 71.21263, 164.4151
2019-12-19 00:00:00, , -27.89679, -3.6481514, -1.0703602, 10.0, 71.21263, 164.4151
2019-12-20 00:00:00, , -28.648285, -4.109316, -1.2089787, 10.0, 71.21263, 164.4151
2019-12-21 00:00:00, , -29.082703, -4.3794894, -1.5308094, 10.0, 71.21263, 164.4151
2019-12-22 00:00:00, , -30.9328, -2.1129036, -1.6984673, 10.0, 71.21263, 164.4151
2019-12-23 00:00:00, , -26.777435, -0.83561873, -3.048994, 10.0, 71.21263, 164.4151
2019-12-24 00:00:00, , -26.519043, 0.026929617, -2.4748306, 10.0, 71.21263, 164.4151
2019-12-25 00:00:00, , -25.82022, 0.6877136, -1.8168834, 10.0, 71.21263, 164.4151
2019-12-26 00:00:00, , -25.193817, 1.9038944, -3.126215, 10.0, 71.21263, 164.4151
2019-12-27 00:00:00, , -26.502197, 3.3781528, -1.9376163, 10.0, 71.21263, 164.4151
2019-12-28 00:00:00, , -25.009018, 2.6186714, -1.3426933, 10.0, 71.21263, 164.4151
2019-12-29 00:00:00, , -28.510529, 2.8248878, -0.1562233, 10.0, 71.21263, 164.4151
2019-12-30 00:00:00, , -31.810379, 1.4365367, -2.175047, 10.0, 71.21263, 164.4151
2019-12-31 00:00:00, , -30.556854, 1.3418326, -3.5819345, 10.0, 71.21263, 164.4151
