profile_number,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144
375.0,0.351000010967,0.652999997139,0.652999997139,0.628000020981,0.628000020981,0.300999999046,0.753000020981,0.476999998093,1.10399997234,0.82800000906,0.527000010014,0.628000020981,0.451999992132,0.802999973297,0.551999986172,0.677999973297,0.527000010014,0.652999997139,0.677999973297,0.802999973297,0.551999986172,0.677999973297,0.70300000906,0.677999973297,0.527000010014,0.753000020981,0.903999984264,0.978999972343,0.953999996185,0.978999972343,0.929000020027,1.02900004387,0.929000020027,0.953999996185,0.753000020981,0.978999972343,1.07899999619,0.953999996185,0.802999973297,0.953999996185,1.17999994755,1.23000001907,1.1289999485,1.17999994755,1.20500004292,1.53100001812,1.45599997044,1.35500001907,1.25499999523,1.40600001812,1.17999994755,1.45599997044,1.43099999428,1.48099994659,1.23000001907,1.33000004292,1.30499994755,1.60599994659,1.50600004196,1.65699994564,1.73199999332,1.60599994659,1.58099997044,1.65699994564,1.95799994469,1.1289999485,1.65699994564,1.35500001907,1.88300001621,1.58099997044,1.55599999428,1.83200001717,1.85699999332,1.38100004196,1.73199999332,1.83200001717,1.35500001907,1.10399997234,1.58099997044,1.45599997044,1.27999997139,0.978999972343,0.577000021935,0.82800000906,0.677999973297,0.70300000906,0.501999974251,0.551999986172,0.402000010014,0.476999998093,0.402000010014,0.451999992132,0.402000010014,0.402000010014,0.402000010014,0.175999999046,0.225999996066,0.250999987125,0.451999992132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376.0,0.677999973297,0.677999973297,0.652999997139,0.677999973297,0.628000020981,0.777999997139,0.652999997139,0.677999973297,0.652999997139,0.70300000906,0.652999997139,0.628000020981,0.70300000906,0.628000020981,0.628000020981,0.652999997139,0.82800000906,0.82800000906,0.953999996185,1.02900004387,0.929000020027,0.953999996185,1.05400002003,1.05400002003,1.1289999485,1.23000001907,1.23000001907,1.30499994755,1.45599997044,1.63100004196,1.60599994659,1.65699994564,1.45599997044,1.43099999428,1.58099997044,1.65699994564,1.53100001812,1.30499994755,1.25499999523,0.903999984264,0.377000004053,0.402000010014,0.451999992132,0.501999974251,1.68200004101,0.476999998093,0.577000021935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377.0,0.527000010014,0.652999997139,0.727999985218,0.727999985218,0.628000020981,0.652999997139,0.677999973297,0.601999998093,0.677999973297,0.727999985218,0.82800000906,0.777999997139,0.852999985218,0.929000020027,1.10399997234,1.07899999619,1.20500004292,1.27999997139,1.27999997139,1.55599999428,1.75699996948,2.41000008583,1.83200001717,2.20900011063,1.33000004292,1.30499994755,0.501999974251,0.501999974251,0.451999992132,0.476999998093,0.601999998093,0.426999986172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378.0,0.377000004053,0.426999986172,0.501999974251,0.451999992132,0.501999974251,0.402000010014,0.527000010014,0.476999998093,0.577000021935,0.601999998093,0.628000020981,0.577000021935,0.777999997139,0.978999972343,1.0039999485,1.15499997139,1.27999997139,1.27999997139,1.45599997044,1.68200004101,2.23399996758,1.43099999428,1.35500001907,1.07899999619,0.451999992132,0.451999992132,0.426999986172,0.377000004053,0.402000010014,0.476999998093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379.0,0.201000005007,0.250999987125,0.250999987125,0.300999999046,0.351000010967,0.300999999046,0.351000010967,0.377000004053,0.300999999046,0.451999992132,0.551999986172,0.451999992132,0.70300000906,0.753000020981,0.978999972343,1.05400002003,1.10399997234,1.10399997234,1.27999997139,1.55599999428,1.70700001717,2.35899996758,2.35899996758,1.27999997139,1.38100004196,0.628000020981,0.275999993086,0.402000010014,0.426999986172,0.426999986172,0.451999992132,0.402000010014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380.0,0.326000005007,0.275999993086,0.275999993086,0.300999999046,0.250999987125,0.351000010967,0.300999999046,0.326000005007,0.326000005007,0.402000010014,0.426999986172,0.377000004053,0.426999986172,0.527000010014,0.551999986172,0.628000020981,0.727999985218,0.879000008106,1.05400002003,1.20500004292,1.43099999428,1.45599997044,1.63100004196,2.05800008774,2.25900006294,2.43499994278,2.23399996758,1.20500004292,0.70300000906,0.326000005007,0.326000005007,0.476999998093,0.351000010967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381.0,0.201000005007,0.201000005007,0.150999993086,0.175999999046,0.225999996066,0.225999996066,0.175999999046,0.201000005007,0.250999987125,0.201000005007,0.250999987125,0.201000005007,0.275999993086,0.300999999046,0.351000010967,0.402000010014,0.451999992132,0.451999992132,0.501999974251,0.577000021935,0.551999986172,0.601999998093,0.777999997139,0.852999985218,1.23000001907,1.05400002003,1.55599999428,1.88300001621,1.58099997044,2.66100001335,2.23399996758,1.20500004292,1.43099999428,0.82800000906,0.879000008106,0.377000004053,0.451999992132,0.476999998093,0.426999986172,0.326000005007,0.377000004053,0.377000004053,0.426999986172,0.451999992132,0.351000010967,0.402000010014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382.0,0.150999993086,0.201000005007,0.126000002027,0.201000005007,0.175999999046,0.175999999046,0.225999996066,0.225999996066,0.175999999046,0.150999993086,0.175999999046,0.175999999046,0.150999993086,0.225999996066,0.250999987125,0.225999996066,0.300999999046,0.225999996066,0.201000005007,0.250999987125,0.275999993086,0.275999993086,0.275999993086,0.275999993086,0.326000005007,0.250999987125,0.326000005007,0.377000004053,0.377000004053,0.377000004053,0.402000010014,0.426999986172,0.402000010014,0.476999998093,0.426999986172,0.476999998093,0.402000010014,0.501999974251,0.501999974251,0.476999998093,0.601999998093,0.551999986172,0.601999998093,0.753000020981,0.601999998093,0.652999997139,0.601999998093,0.652999997139,0.677999973297,0.753000020981,0.852999985218,0.903999984264,0.953999996185,0.777999997139,0.978999972343,0.978999972343,1.0039999485,1.10399997234,1.25499999523,1.35500001907,1.23000001907,1.23000001907,1.38100004196,1.48099994659,1.33000004292,1.38100004196,1.50600004196,1.48099994659,1.53100001812,1.50600004196,1.65699994564,1.65699994564,1.73199999332,1.90799999237,2.05800008774,2.13400006294,1.93299996853,2.30900001526,2.50999999046,2.96199989319,2.83599996567,2.88700008392,2.46000003815,2.20900011063,2.41000008583,2.25900006294,2.20900011063,1.70700001717,1.58099997044,1.55599999428,1.83200001717,1.80700004101,1.78199994564,1.40600001812,1.1289999485,0.402000010014,0.929000020027,1.35500001907,1.23000001907,1.23000001907,0.929000020027,0.82800000906,0.82800000906,0.802999973297,0.903999984264,0.753000020981,1.0039999485,0.777999997139,0.903999984264,0.879000008106,0.903999984264,0.879000008106,0.978999972343,0.652999997139,1.15499997139,0.727999985218,0.677999973297,0.70300000906,0.70300000906,0.70300000906,0.953999996185,0.879000008106,0.802999973297,0.70300000906,0.70300000906,0.70300000906,0.978999972343,0.802999973297,0.82800000906,0.727999985218,0.727999985218,0.628000020981,0.677999973297,0.476999998093,0.527000010014,0.476999998093,0.551999986172,0.628000020981,0.551999986172,0.527000010014,0.476999998093,0.326000005007,0.300999999046,0.402000010014,0.402000010014
383.0,0.175999999046,0.225999996066,0.175999999046,0.225999996066,0.250999987125,0.250999987125,0.250999987125,0.426999986172,0.225999996066,0.326000005007,0.250999987125,0.225999996066,0.300999999046,0.351000010967,0.351000010967,0.426999986172,0.426999986172,0.476999998093,0.476999998093,0.501999974251,0.377000004053,0.577000021935,0.527000010014,0.577000021935,0.727999985218,0.476999998093,0.777999997139,0.929000020027,0.953999996185,1.1289999485,1.27999997139,1.07899999619,1.43099999428,1.50600004196,1.30499994755,1.30499994755,1.58099997044,1.45599997044,1.50600004196,1.40600001812,1.40600001812,2.76099991798,3.28800010681,3.48900008202,2.81100010872,3.53900003433,3.83999991417,1.68200004101,3.18799996376,1.78199994564,1.25499999523,1.05400002003,0.601999998093,0.677999973297,0.677999973297,0.677999973297,0.351000010967,0.451999992132,0.326000005007,0.476999998093,0.402000010014,0.451999992132,0.451999992132,0.527000010014,0.476999998093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384.0,0.577000021935,0.551999986172,0.601999998093,0.577000021935,0.577000021935,0.577000021935,0.577000021935,0.601999998093,0.577000021935,0.628000020981,0.551999986172,0.628000020981,0.527000010014,0.601999998093,0.527000010014,0.652999997139,0.601999998093,0.476999998093,0.628000020981,0.551999986172,0.601999998093,0.601999998093,0.628000020981,0.551999986172,0.601999998093,0.527000010014,0.551999986172,0.527000010014,0.628000020981,0.601999998093,0.577000021935,0.628000020981,0.551999986172,0.652999997139,0.527000010014,0.501999974251,0.551999986172,0.577000021935,0.628000020981,0.527000010014,0.628000020981,0.527000010014,0.677999973297,0.577000021935,0.551999986172,0.601999998093,0.551999986172,0.527000010014,0.577000021935,0.476999998093,0.527000010014,0.527000010014,0.551999986172,0.628000020981,0.577000021935,0.601999998093,0.551999986172,0.601999998093,0.527000010014,0.476999998093,0.628000020981,0.601999998093,0.628000020981,0.577000021935,0.551999986172,0.501999974251,0.577000021935,0.601999998093,0.601999998093,0.551999986172,0.601999998093,0.551999986172,0.551999986172,0.652999997139,0.501999974251,0.601999998093,0.527000010014,0.628000020981,0.551999986172,0.476999998093,0.551999986172,0.551999986172,0.628000020981,0.577000021935,0.577000021935,0.551999986172,0.601999998093,0.601999998093,0.601999998093,0.601999998093,0.601999998093,0.577000021935,0.577000021935,0.70300000906,0.476999998093,0.677999973297,0.551999986172,0.601999998093,0.527000010014,0.601999998093,0.601999998093,0.527000010014,0.501999974251,0.577000021935,0.652999997139,0.677999973297,0.777999997139,0.777999997139,0.753000020981,0.652999997139,0.601999998093,0.727999985218,0.652999997139,0.727999985218,0.677999973297,0.82800000906,0.852999985218,0.777999997139,0.677999973297,0.777999997139,0.753000020981,0.852999985218,0.879000008106,0.953999996185,0.852999985218,0.879000008106,0.777999997139,0.879000008106,0.953999996185,0.82800000906,0.903999984264,0.953999996185,0.978999972343,1.0039999485,1.05400002003,0.953999996185,1.07899999619,1.0039999485,1.07899999619,1.15499997139,1.0039999485,1.10399997234,1.15499997139,1.25499999523,1.43099999428
385.0,0.577000021935,0.501999974251,0.577000021935,0.628000020981,0.601999998093,0.677999973297,0.601999998093,0.652999997139,1.10399997234,0.677999973297,0.652999997139,0.501999974251,0.551999986172,0.601999998093,0.652999997139,0.652999997139,0.527000010014,0.527000010014,0.551999986172,0.628000020981,0.601999998093,0.628000020981,0.652999997139,0.652999997139,0.601999998093,0.577000021935,0.527000010014,0.601999998093,0.601999998093,0.652999997139,0.601999998093,0.551999986172,0.652999997139,0.652999997139,0.628000020981,0.628000020981,0.527000010014,0.677999973297,0.501999974251,0.551999986172,0.577000021935,0.70300000906,0.652999997139,0.577000021935,0.601999998093,0.426999986172,0.577000021935,0.628000020981,0.628000020981,0.677999973297,0.628000020981,0.577000021935,0.476999998093,0.727999985218,0.652999997139,0.677999973297,0.577000021935,0.70300000906,0.601999998093,0.551999986172,0.652999997139,0.652999997139,0.577000021935,0.70300000906,0.377000004053,0.326000005007,0.677999973297,0.652999997139,0.652999997139,0.628000020981,0.652999997139,0.551999986172,0.628000020981,0.652999997139,0.628000020981,0.802999973297,0.628000020981,0.628000020981,0.527000010014,0.628000020981,0.628000020981,0.652999997139,0.677999973297,0.628000020981,0.652999997139,0.601999998093,0.577000021935,0.652999997139,0.628000020981,0.551999986172,0.601999998093,0.652999997139,0.601999998093,0.601999998093,0.652999997139,0.628000020981,0.628000020981,0.652999997139,0.652999997139,0.601999998093,0.577000021935,0.601999998093,0.527000010014,0.70300000906,0.551999986172,0.628000020981,0.601999998093,0.577000021935,0.577000021935,0.601999998093,0.652999997139,0.727999985218,0.476999998093,0.551999986172,0.628000020981,0.628000020981,0.577000021935,0.577000021935,0.527000010014,0.628000020981,0.677999973297,0.628000020981,0.451999992132,0.551999986172,0.652999997139,0.577000021935,0.70300000906,0.652999997139,0.300999999046,0.476999998093,0.628000020981,0.577000021935,0.652999997139,0.677999973297,0.652999997139,0.476999998093,0.652999997139,0.501999974251,0.551999986172,0.628000020981,0.677999973297,0.577000021935,0.577000021935,0.677999973297,0.652999997139
386.0,0.402000010014,0.275999993086,0.377000004053,0.451999992132,0.402000010014,0.377000004053,0.351000010967,0.476999998093,0.426999986172,0.476999998093,0.451999992132,0.451999992132,0.551999986172,0.451999992132,0.551999986172,0.601999998093,0.577000021935,0.802999973297,0.929000020027,0.82800000906,1.73199999332,1.65699994564,0.377000004053,0.275999993086,0.351000010967,0.225999996066,0.300999999046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387.0,0.426999986172,0.377000004053,0.402000010014,0.300999999046,0.476999998093,0.351000010967,0.501999974251,0.426999986172,0.402000010014,0.402000010014,0.451999992132,0.476999998093,0.476999998093,0.527000010014,0.551999986172,0.577000021935,0.601999998093,0.577000021935,0.628000020981,0.852999985218,1.05400002003,1.48099994659,1.15499997139,0.351000010967,0.402000010014,0.351000010967,0.250999987125,0.351000010967,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388.0,0.377000004053,0.351000010967,0.351000010967,0.426999986172,0.451999992132,0.426999986172,0.377000004053,0.426999986172,0.377000004053,0.426999986172,0.402000010014,0.451999992132,0.451999992132,0.577000021935,0.628000020981,0.476999998093,0.527000010014,0.70300000906,0.628000020981,0.652999997139,1.48099994659,0.929000020027,0.879000008106,0.628000020981,0.225999996066,0.275999993086,0.150999993086,0.351000010967,0.275999993086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389.0,0.426999986172,0.275999993086,0.250999987125,0.201000005007,0.426999986172,0.300999999046,0.501999974251,0.377000004053,0.326000005007,0.402000010014,0.451999992132,0.527000010014,0.451999992132,0.451999992132,0.426999986172,0.476999998093,0.527000010014,0.551999986172,0.652999997139,1.1289999485,1.38100004196,1.0039999485,0.978999972343,0.551999986172,0.275999993086,0.275999993086,0.275999993086,0.275999993086,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390.0,0.402000010014,0.326000005007,0.300999999046,0.300999999046,0.426999986172,0.351000010967,0.426999986172,0.377000004053,0.351000010967,0.402000010014,0.476999998093,0.476999998093,0.402000010014,0.451999992132,0.402000010014,0.476999998093,0.451999992132,0.501999974251,0.451999992132,0.326000005007,0.577000021935,0.551999986172,0.652999997139,0.652999997139,1.0039999485,1.43099999428,1.23000001907,0.753000020981,0.402000010014,0.402000010014,0.377000004053,0.351000010967,0.275999993086,0.275999993086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391.0,0.175999999046,0.275999993086,0.175999999046,0.527000010014,0.300999999046,0.150999993086,0.377000004053,0.225999996066,0.300999999046,0.300999999046,0.377000004053,0.250999987125,0.377000004053,0.300999999046,0.426999986172,0.351000010967,0.402000010014,0.527000010014,0.351000010967,0.402000010014,0.451999992132,0.426999986172,0.451999992132,0.628000020981,0.426999986172,0.601999998093,0.527000010014,0.527000010014,0.551999986172,0.652999997139,0.652999997139,0.70300000906,0.753000020981,0.652999997139,0.70300000906,0.802999973297,1.85699999332,1.55599999428,1.10399997234,0.879000008106,0.377000004053,0.377000004053,0.351000010967,0.377000004053,0.377000004053,0.300999999046,0.275999993086,0.250999987125,0.201000005007,0.175999999046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392.0,0.326000005007,0.275999993086,0.225999996066,0.351000010967,0.250999987125,0.426999986172,0.351000010967,0.300999999046,0.326000005007,0.377000004053,0.351000010967,0.300999999046,0.351000010967,0.326000005007,0.402000010014,0.451999992132,0.426999986172,0.527000010014,0.402000010014,0.527000010014,0.476999998093,0.527000010014,0.551999986172,0.476999998093,0.628000020981,0.551999986172,0.652999997139,0.628000020981,0.527000010014,0.577000021935,0.577000021935,0.628000020981,0.577000021935,0.82800000906,0.953999996185,1.23000001907,1.27999997139,1.15499997139,1.15499997139,1.0039999485,0.777999997139,0.652999997139,0.677999973297,1.40600001812,0.903999984264,0.527000010014,0.351000010967,0.351000010967,0.300999999046,0.300999999046,0.250999987125,0.250999987125,0.250999987125,0.300999999046,0.150999993086,0.377000004053,0.225999996066,0.275999993086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393.0,0.451999992132,0.402000010014,0.426999986172,0.426999986172,0.451999992132,0.527000010014,0.426999986172,0.451999992132,0.551999986172,0.476999998093,0.551999986172,0.527000010014,0.501999974251,0.351000010967,0.426999986172,0.727999985218,0.527000010014,0.652999997139,0.628000020981,0.551999986172,0.577000021935,1.0039999485,1.10399997234,1.05400002003,0.777999997139,0.777999997139,0.225999996066,0.70300000906,0.501999974251,0.402000010014,0.476999998093,0.225999996066,0.377000004053,0.377000004053,0.326000005007,0.476999998093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394.0,0.402000010014,0.426999986172,0.377000004053,0.501999974251,0.476999998093,0.501999974251,0.476999998093,0.476999998093,0.527000010014,0.451999992132,0.501999974251,0.501999974251,0.501999974251,0.476999998093,0.501999974251,0.577000021935,0.677999973297,0.551999986172,0.652999997139,1.0039999485,0.777999997139,1.65699994564,0.677999973297,1.0039999485,0.451999992132,0.577000021935,0.451999992132,0.652999997139,0.501999974251,0.175999999046,0.426999986172,0.250999987125,0.300999999046,0.201000005007,0.225999996066,0.326000005007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395.0,0.451999992132,0.451999992132,0.501999974251,0.527000010014,0.300999999046,0.577000021935,0.501999974251,0.402000010014,0.551999986172,0.451999992132,0.476999998093,0.426999986172,0.426999986172,0.426999986172,0.402000010014,0.501999974251,0.476999998093,0.476999998093,0.476999998093,0.551999986172,0.527000010014,0.476999998093,0.551999986172,0.652999997139,0.577000021935,0.628000020981,0.601999998093,0.677999973297,0.82800000906,0.903999984264,0.929000020027,1.15499997139,0.929000020027,0.753000020981,0.577000021935,0.501999974251,0.300999999046,0.351000010967,0.275999993086,0.201000005007,0.201000005007,0.275999993086,0.225999996066,0.201000005007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396.0,0.476999998093,0.903999984264,0.426999986172,0.953999996185,0.652999997139,0.551999986172,0.677999973297,0.476999998093,0.677999973297,0.476999998093,0.601999998093,0.652999997139,0.426999986172,0.402000010014,0.377000004053,0.551999986172,0.377000004053,0.451999992132,0.426999986172,0.652999997139,0.527000010014,1.1289999485,0.551999986172,0.577000021935,1.15499997139,0.402000010014,0.551999986172,0.677999973297,0.677999973297,1.02900004387,0.82800000906,0.953999996185,0.802999973297,0.551999986172,0.527000010014,0.426999986172,0.351000010967,0.451999992132,0.451999992132,0.275999993086,0.377000004053,0.377000004053,0.225999996066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397.0,1.15499997139,0.476999998093,0.601999998093,0.501999974251,0.275999993086,0.426999986172,0.451999992132,0.402000010014,0.527000010014,0.426999986172,0.476999998093,0.451999992132,0.351000010967,0.300999999046,0.300999999046,0.476999998093,0.402000010014,0.451999992132,0.551999986172,0.577000021935,0.551999986172,0.577000021935,0.402000010014,0.402000010014,0.601999998093,0.250999987125,0.70300000906,0.879000008106,0.275999993086,0.250999987125,0.275999993086,0.275999993086,0.377000004053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398.0,0.753000020981,0.527000010014,0.551999986172,0.501999974251,0.476999998093,0.501999974251,0.501999974251,0.727999985218,0.451999992132,0.326000005007,0.326000005007,0.501999974251,0.601999998093,0.501999974251,0.501999974251,0.527000010014,0.577000021935,0.501999974251,0.677999973297,0.802999973297,0.852999985218,0.903999984264,0.402000010014,0.426999986172,0.351000010967,0.326000005007,0.402000010014,0.275999993086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399.0,0.451999992132,0.527000010014,0.451999992132,0.426999986172,0.476999998093,0.501999974251,0.451999992132,0.451999992132,0.377000004053,0.501999974251,0.501999974251,0.527000010014,0.476999998093,0.451999992132,0.551999986172,0.501999974251,0.652999997139,0.628000020981,0.551999986172,0.577000021935,0.577000021935,0.402000010014,0.628000020981,0.527000010014,0.628000020981,0.527000010014,0.677999973297,0.953999996185,0.777999997139,0.601999998093,0.577000021935,0.300999999046,0.377000004053,0.250999987125,0.300999999046,0.225999996066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400.0,0.351000010967,0.402000010014,0.652999997139,0.451999992132,0.451999992132,0.426999986172,0.527000010014,0.451999992132,0.451999992132,0.476999998093,0.402000010014,0.476999998093,0.501999974251,0.402000010014,0.501999974251,0.501999974251,0.601999998093,0.577000021935,0.527000010014,0.501999974251,0.601999998093,0.300999999046,0.879000008106,0.753000020981,0.377000004053,0.402000010014,0.300999999046,0.225999996066,0.126000002027,0.201000005007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401.0,0.250999987125,0.300999999046,0.275999993086,0.377000004053,0.351000010967,0.426999986172,0.377000004053,0.501999974251,0.377000004053,0.476999998093,0.377000004053,0.377000004053,0.451999992132,0.451999992132,0.426999986172,0.551999986172,0.476999998093,0.577000021935,0.476999998093,0.601999998093,0.577000021935,0.70300000906,0.82800000906,0.402000010014,0.351000010967,0.300999999046,0.326000005007,0.250999987125,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402.0,0.275999993086,0.300999999046,0.402000010014,0.300999999046,0.300999999046,0.377000004053,0.451999992132,0.501999974251,0.451999992132,0.377000004053,0.451999992132,0.476999998093,0.577000021935,0.501999974251,0.551999986172,0.451999992132,0.527000010014,0.628000020981,0.601999998093,0.677999973297,0.628000020981,0.677999973297,0.628000020981,0.70300000906,0.852999985218,0.929000020027,0.551999986172,0.426999986172,0.326000005007,0.275999993086,0.300999999046,0.300999999046,0.275999993086,0.275999993086,0.275999993086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403.0,0.300999999046,0.275999993086,0.426999986172,0.275999993086,0.377000004053,0.351000010967,0.351000010967,0.250999987125,0.351000010967,0.501999974251,0.451999992132,0.426999986172,0.476999998093,0.501999974251,0.225999996066,0.527000010014,0.451999992132,0.577000021935,0.652999997139,0.551999986172,0.402000010014,0.527000010014,0.577000021935,0.577000021935,0.652999997139,0.70300000906,0.628000020981,0.601999998093,0.929000020027,1.07899999619,0.802999973297,0.551999986172,1.0039999485,0.852999985218,0.601999998093,0.527000010014,0.402000010014,0.501999974251,0.451999992132,0.175999999046,0.250999987125,0.377000004053,0.275999993086,0.275999993086,0.275999993086,0.250999987125,0.351000010967,0.126000002027,0.577000021935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404.0,0.527000010014,0.527000010014,0.451999992132,0.476999998093,0.451999992132,0.601999998093,0.501999974251,0.527000010014,0.527000010014,0.501999974251,0.527000010014,0.601999998093,0.652999997139,0.628000020981,0.777999997139,0.652999997139,0.727999985218,1.0039999485,0.727999985218,0.929000020027,2.38499999046,3.13800001144,2.41000008583,0.953999996185,0.727999985218,0.577000021935,0.326000005007,0.300999999046,0.326000005007,0.275999993086,0.300999999046,0.377000004053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
