'1-1', nan, 1.0000000409184788e+35, 2.1105067729949951, 0.54558717459440231, 2.213516891002655, -1.4849121570587158, 5.1176419258117676, 1.9619831442832947, 4.7476115226745605, 3.5920946002006531, 3.755898654460907, 3.8164188861846924, 1.8280743360519409, 1.8935776948928833, 0.52323751151561737, 1.0000000409184788e+35, 0.068416374153457582, 2.1306047439575195, -0.38019426167011261, 1.0000000409184788e+35, 5.3197431564331055, 3.9832229018211365
'1-2', nan, 1.0000000409184788e+35, 1.9479020535945892, 0.38582094758749008, 2.1566959023475647, -1.5337195992469788, 5.0809257030487061, 1.9925033748149872, 4.6254560947418213, 3.5559730529785156, 3.705473005771637, 3.7920844554901123, 1.6766756772994995, 1.7472230195999146, 0.46736317873001099, 1.0000000409184788e+35, 0.13862104900181293, 2.1815202832221985, -0.42414561659097672, 1.0000000409184788e+35, 5.3246486186981201, 3.9347837567329407
'1-3', nan, 1.0000000409184788e+35, 1.7947263419628143, 0.45304729789495468, 2.0872195959091187, -1.5725709497928619, 5.0216284990310669, 2.0268851518630981, 4.4885303974151611, 3.4025236368179321, 3.6420844197273254, 3.7511317729949951, 1.5104763507843018, 1.6687702834606171, 0.39152635633945465, 1.0000000409184788e+35, 0.05232479702681303, 2.0420608222484589, -0.43042837828397751, 1.0000000409184788e+35, 5.3157263994216919, 3.9237601757049561
'1-4', nan, 1.0000000409184788e+35, 1.6165067553520203, 0.58266352117061615, 2.0675472617149353, -1.6328682601451874, 4.9330471754074097, 2.1293885111808777, 4.282554030418396, 3.231462836265564, 3.6094256639480591, 3.742645263671875, 1.3947195708751678, 1.549246609210968, 0.41784999519586563, 1.0000000409184788e+35, 0.029873108491301537, 1.9075135290622711, -0.43689290434122086, 1.0000000409184788e+35, 5.3170912265777588, 3.8367161750793457
'1-5', nan, 1.0000000409184788e+35, 1.4707736372947693, 0.57372263073921204, 2.1437330842018127, -1.6762837767601013, 4.8753142356872559, 2.3106689453125, 4.0792499780654907, 3.1135641932487488, 3.6940338015556335, 3.8419966697692871, 1.2993675768375397, 1.4406722784042358, 0.15530392015352845, 1.0000000409184788e+35, -0.042248477519024163, 1.8706013560295105, -0.2124179732054472, 1.0000000409184788e+35, 5.0920608043670654, 3.8062433004379272
'1-6', nan, 1.0000000409184788e+35, 1.2580216228961945, 0.51357567310333252, 2.2648851275444031, -1.6585844457149506, 4.7886486053466797, 2.3298647999763489, 3.9133986234664917, 3.0930506587028503, 3.8060338497161865, 3.9080303907394409, 1.2070661783218384, 1.2921560406684875, -0.2725185789167881, 1.0000000409184788e+35, -0.18896351382136345, 1.8419661819934845, 0.12870236486196518, 1.0000000409184788e+35, 4.9576486349105835, 3.7575438618659973
'1-7', nan, 1.0000000409184788e+35, 0.78221419453620911, 0.49704965949058533, 2.2981688976287842, -1.4860111773014069, 4.6485573053359985, 2.1326013803482056, 3.8206351399421692, 3.1638479828834534, 3.8726046681404114, 3.8354999423027039, 1.0985378324985504, 1.0503027141094208, -0.46256183087825775, 1.0000000409184788e+35, -0.21703547239303589, 1.670945942401886, 0.15868712775409222, 1.0000000409184788e+35, 4.8899863958358765, 3.7147027254104614
'1-8', nan, 1.0000000409184788e+35, 0.35559290647506714, 0.56839898973703384, 2.3110979199409485, 0.68432632833719254, 4.6215033531188965, 2.0247735977172852, 3.8198546767234802, 3.0017432570457458, 3.8952230215072632, 3.7348986268043518, 1.0024773627519608, 0.89474256336688995, -0.5932537317276001, 1.0000000409184788e+35, -0.2389986477792263, 1.3891026675701141, -0.090349797159433365, 1.0000000409184788e+35, 4.9168715476989746, 3.6707904934883118
'1-9', nan, 1.0000000409184788e+35, 0.56609425693750381, 0.67252600193023682, 2.3650776743888855, 1.2554452419281006, 4.5806282758712769, 2.3085169196128845, 3.9450811147689819, 2.9081824421882629, 3.855145275592804, 3.5081790685653687, 0.96095134317874908, 0.78463411331176758, -0.71802027523517609, 1.0000000409184788e+35, -0.28695168346166611, 1.2646236419677734, -0.29682634770870209, 1.0000000409184788e+35, 4.8621249198913574, 3.6417499780654907
'1-10', nan, 1.0000000409184788e+35, 0.80946318805217743, 0.70935676991939545, 2.4066419005393982, 0.89554663002490997, 4.4805101156234741, 2.5066925287246704, 3.8980844020843506, 2.7984932065010071, 3.785429060459137, 3.3496385216712952, 0.94926014542579651, 0.55395574867725372, -0.61774629354476929, 1.0000000409184788e+35, -0.18540675565600395, 1.2060472965240479, -0.19819909310899675, 1.0000000409184788e+35, 4.8475742340087891, 3.6347296833992004
'1-11', nan, 1.0000000409184788e+35, 0.88014155626296997, 0.61829020082950592, 2.3321992754936218, 0.85536251962184906, 4.3889255523681641, 2.5031857490539551, 3.9177094697952271, 2.6850541234016418, 3.7546824812889099, 3.2472533583641052, 0.97138716280460358, 0.30222027376294136, -0.55456554144620895, 1.0000000409184788e+35, -0.13816881738603115, 1.0493645220994949, 0.057764828205108643, 1.0000000409184788e+35, 4.8607500791549683, 3.6584662199020386
'1-12', nan, 1.0000000409184788e+35, 0.95132465660572052, 0.4967675656080246, 2.3166757225990295, 0.72881756722927094, 4.3573716878890991, 2.4951149225234985, 3.9216418862342834, 2.5989527702331543, 3.7210168838500977, 3.1585438847541809, 0.85314123332500458, 0.08716793917119503, -0.88072904944419861, 1.0000000409184788e+35, -0.11745266802608967, 0.94449865818023682, -0.30091317743062973, 1.0000000409184788e+35, 4.897037148475647, 3.643358051776886
'1-13', nan, 1.0000000409184788e+35, 0.97613243758678436, 0.69566859304904938, 2.3166857957839966, 0.72104932367801666, 4.3470879793167114, 2.3650844693183899, 3.9294933080673218, 2.5407567024230957, 3.5711689591407776, 3.0356215834617615, 0.74360878765583038, 0.0088679021573625505, -0.93464966118335724, 1.0000000409184788e+35, -0.14635561034083366, 0.86723074316978455, 0.25500442180782557, 1.0000000409184788e+35, 4.9738986492156982, 3.557493269443512
'1-14', nan, 1.0000000409184788e+35, 1.0046881586313248, 0.77618072926998138, 2.3562601804733276, 0.77607500553131104, 4.3177770376205444, 2.5132635235786438, 3.9395473003387451, 2.5163783431053162, 3.4764763116836548, 2.9432770013809204, 0.71978175640106201, 0.098198174964636564, -1.021703690290451, 1.0000000409184788e+35, -0.19034662470221519, 0.84445676207542419, 0.39226283133029938, 1.0000000409184788e+35, 4.9594055414199829, 3.4855844974517822
