2016-06-03 16:00:00,2016-06-03 16:00:00,2016-06-03 16:00:00,2016-06-03 16:00:00,2016-06-03 16:00:00,2016-06-03 16:00:00,2016-06-03 16:00:00,2016-06-03 16:00:00,2016-06-03 16:00:00,2016-06-03 16:03:45,2016-06-03 16:03:45,2016-06-03 16:03:45,2016-06-03 16:03:45,2016-06-03 16:03:45,2016-06-03 16:03:45,2016-06-03 16:03:45,2016-06-03 16:03:45,2016-06-03 16:03:45,2016-06-03 16:03:45,2016-06-03 16:03:45,2016-06-03 16:03:45,2016-06-03 16:03:45,2016-06-03 16:03:45,2016-06-03 16:03:45,2016-06-03 16:03:45,2016-06-03 16:03:45,2016-06-03 16:03:45,2016-06-03 16:03:45,2016-06-03 16:03:45,2016-06-03 16:03:45,2016-06-03 16:03:45,2016-06-03 16:03:45,2016-06-03 16:03:45,2016-06-03 16:03:45,2016-06-03 16:03:45,2016-06-03 16:03:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-03 18:07:30,2016-06-03 18:07:30,2016-06-03 18:07:30,2016-06-03 18:07:30,2016-06-03 18:07:30,2016-06-03 18:07:30,2016-06-03 18:07:30,2016-06-03 18:07:30,2016-06-03 18:07:30,2016-06-03 18:07:30,2016-06-03 18:07:30,2016-06-03 18:07:30,2016-06-03 18:07:30,2016-06-03 18:07:30,2016-06-03 18:07:30,2016-06-03 18:07:30,2016-06-03 18:07:30,2016-06-03 18:07:30,2016-06-03 18:07:30,2016-06-03 18:07:30,2016-06-03 18:07:30,2016-06-03 18:07:30,2016-06-03 18:07:30,2016-06-03 18:11:15,2016-06-03 18:11:15,2016-06-03 18:11:15,2016-06-03 18:11:15,2016-06-03 18:11:15,2016-06-03 18:11:15,2016-06-03 18:11:15,2016-06-03 18:11:15,2016-06-03 18:11:15,2016-06-03 18:11:15,2016-06-03 18:11:15,2016-06-03 18:11:15,2016-06-03 18:11:15,2016-06-03 18:11:15,2016-06-03 18:11:15,2016-06-03 18:11:15,2016-06-03 18:11:15,2016-06-03 18:11:15,2016-06-03 18:11:15,2016-06-03 18:11:15,2016-06-03 18:11:15,2016-06-03 18:11:15,2016-06-03 18:11:15,2016-06-03 18:11:15,2016-06-03 18:11:15,2016-06-03 18:11:15,2016-06-03 18:11:15,2016-06-03 18:11:15,2016-06-03 18:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-03 20:03:45,2016-06-03 20:03:45,2016-06-03 20:03:45,2016-06-03 20:03:45,2016-06-03 20:03:45,2016-06-03 20:03:45,2016-06-03 20:03:45,2016-06-03 20:03:45,2016-06-03 20:03:45,2016-06-03 20:03:45,2016-06-03 20:03:45,2016-06-03 20:03:45,2016-06-03 20:03:45,2016-06-03 20:03:45,2016-06-03 20:03:45,2016-06-03 20:03:45,2016-06-03 20:03:45,2016-06-03 20:03:45,2016-06-03 20:03:45,2016-06-03 20:03:45,2016-06-03 20:03:45,2016-06-03 20:03:45,2016-06-03 20:03:45,2016-06-03 20:03:45,2016-06-03 20:03:45,2016-06-03 20:07:30,2016-06-03 20:07:30,2016-06-03 20:07:30,2016-06-03 20:07:30,2016-06-03 20:07:30,2016-06-03 20:07:30,2016-06-03 20:07:30,2016-06-03 20:07:30,2016-06-03 20:07:30,2016-06-03 20:07:30,2016-06-03 20:07:30,2016-06-03 20:07:30,2016-06-03 20:07:30,2016-06-03 20:07:30,2016-06-03 20:07:30,2016-06-03 20:07:30,2016-06-03 20:07:30,2016-06-03 20:07:30,2016-06-03 20:07:30,2016-06-03 20:07:30,2016-06-03 20:07:30,2016-06-03 20:07:30,2016-06-03 20:07:30,2016-06-03 20:07:30,2016-06-03 20:07:30,2016-06-03 20:07:30,2016-06-03 20:07:30,2016-06-03 20:07:30,2016-06-03 20:11:15,2016-06-03 20:11:15,2016-06-03 20:11:15,2016-06-03 20:11:15,2016-06-03 20:11:15,2016-06-03 20:11:15,2016-06-03 20:11:15,2016-06-03 20:11:15,2016-06-03 20:11:15,2016-06-03 20:11:15,2016-06-03 20:11:15,2016-06-03 20:11:15,2016-06-03 20:11:15,2016-06-03 20:11:15,2016-06-03 20:11:15,2016-06-03 20:11:15,2016-06-03 20:11:15,2016-06-03 20:11:15,2016-06-03 20:11:15,2016-06-03 20:11:15,2016-06-03 20:11:15,2016-06-03 20:11:15,2016-06-03 20:11:15,2016-06-03 20:11:15,2016-06-03 20:11:15,2016-06-03 20:11:15,2016-06-03 20:11:15,2016-06-03 20:11:15,2016-06-03 20:15:00,2016-06-03 20:15:00,2016-06-03 20:15:00,2016-06-03 20:15:00,2016-06-03 20:15:00,2016-06-03 20:15:00,2016-06-03 20:15:00,2016-06-03 20:15:00,2016-06-03 20:15:00,2016-06-03 20:15:00,2016-06-03 20:15:00,2016-06-03 20:15:00,2016-06-03 20:15:00,2016-06-03 20:15:00,2016-06-03 20:15:00,2016-06-03 20:15:00,2016-06-03 20:15:00,2016-06-03 20:15:00,2016-06-03 20:15:00,2016-06-03 20:15:00,2016-06-03 20:15:00,2016-06-03 20:15:00,2016-06-03 20:15:00,2016-06-03 20:15:00,2016-06-03 20:15:00,2016-06-03 20:15:00,2016-06-03 20:15:00,2016-06-03 20:15:00,2016-06-03 20:15:00,2016-06-03 20:18:45,2016-06-03 20:18:45,2016-06-03 20:18:45,2016-06-03 20:18:45,2016-06-03 20:18:45,2016-06-03 20:18:45,2016-06-03 20:18:45,2016-06-03 20:18:45,2016-06-03 20:18:45,2016-06-03 20:18:45,2016-06-03 20:18:45,2016-06-03 20:18:45,2016-06-03 20:18:45,2016-06-03 20:18:45,2016-06-03 20:18:45,2016-06-03 20:18:45,2016-06-03 20:18:45,2016-06-03 20:18:45,2016-06-03 20:18:45,2016-06-03 20:18:45,2016-06-03 20:18:45,2016-06-03 20:18:45,2016-06-03 20:18:45,,,,,,,,,,,,
2016-06-03 22:11:15,2016-06-03 22:11:15,2016-06-03 22:11:15,2016-06-03 22:11:15,2016-06-03 22:11:15,2016-06-03 22:11:15,2016-06-03 22:11:15,2016-06-03 22:11:15,2016-06-03 22:11:15,2016-06-03 22:11:15,2016-06-03 22:11:15,2016-06-03 22:11:15,2016-06-03 22:11:15,2016-06-03 22:11:15,2016-06-03 22:11:15,2016-06-03 22:11:15,2016-06-03 22:11:15,2016-06-03 22:11:15,2016-06-03 22:11:15,2016-06-03 22:15:00,2016-06-03 22:15:00,2016-06-03 22:15:00,2016-06-03 22:15:00,2016-06-03 22:15:00,2016-06-03 22:15:00,2016-06-03 22:15:00,2016-06-03 22:15:00,2016-06-03 22:15:00,2016-06-03 22:15:00,2016-06-03 22:15:00,2016-06-03 22:15:00,2016-06-03 22:15:00,2016-06-03 22:15:00,2016-06-03 22:15:00,2016-06-03 22:15:00,2016-06-03 22:15:00,2016-06-03 22:15:00,2016-06-03 22:15:00,2016-06-03 22:15:00,2016-06-03 22:15:00,2016-06-03 22:15:00,2016-06-03 22:15:00,2016-06-03 22:15:00,2016-06-03 22:15:00,2016-06-03 22:15:00,2016-06-03 22:15:00,2016-06-03 22:15:00,2016-06-03 22:18:45,2016-06-03 22:18:45,2016-06-03 22:18:45,2016-06-03 22:18:45,2016-06-03 22:18:45,2016-06-03 22:18:45,2016-06-03 22:18:45,2016-06-03 22:18:45,2016-06-03 22:18:45,2016-06-03 22:18:45,2016-06-03 22:18:45,2016-06-03 22:18:45,2016-06-03 22:18:45,2016-06-03 22:18:45,2016-06-03 22:18:45,2016-06-03 22:18:45,2016-06-03 22:18:45,2016-06-03 22:18:45,2016-06-03 22:18:45,2016-06-03 22:18:45,2016-06-03 22:18:45,2016-06-03 22:18:45,2016-06-03 22:18:45,2016-06-03 22:18:45,2016-06-03 22:18:45,2016-06-03 22:18:45,2016-06-03 22:18:45,2016-06-03 22:18:45,2016-06-03 22:22:30,2016-06-03 22:22:30,2016-06-03 22:22:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-04 00:03:45,2016-06-04 00:03:45,2016-06-04 00:03:45,2016-06-04 00:03:45,2016-06-04 00:03:45,2016-06-04 00:03:45,2016-06-04 00:03:45,2016-06-04 00:03:45,2016-06-04 00:03:45,2016-06-04 00:03:45,2016-06-04 00:03:45,2016-06-04 00:03:45,2016-06-04 00:03:45,2016-06-04 00:03:45,2016-06-04 00:03:45,2016-06-04 00:03:45,2016-06-04 00:03:45,2016-06-04 00:03:45,2016-06-04 00:03:45,2016-06-04 00:03:45,2016-06-04 00:03:45,2016-06-04 00:03:45,2016-06-04 00:07:30,2016-06-04 00:07:30,2016-06-04 00:07:30,2016-06-04 00:07:30,2016-06-04 00:07:30,2016-06-04 00:07:30,2016-06-04 00:07:30,2016-06-04 00:07:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-04 02:03:45,2016-06-04 02:03:45,2016-06-04 02:03:45,2016-06-04 02:03:45,2016-06-04 02:03:45,2016-06-04 02:03:45,2016-06-04 02:03:45,2016-06-04 02:03:45,2016-06-04 02:03:45,2016-06-04 02:03:45,2016-06-04 02:03:45,2016-06-04 02:03:45,2016-06-04 02:03:45,2016-06-04 02:03:45,2016-06-04 02:03:45,2016-06-04 02:03:45,2016-06-04 02:03:45,2016-06-04 02:03:45,2016-06-04 02:03:45,2016-06-04 02:03:45,2016-06-04 02:07:30,2016-06-04 02:07:30,2016-06-04 02:07:30,2016-06-04 02:07:30,2016-06-04 02:07:30,2016-06-04 02:07:30,2016-06-04 02:07:30,2016-06-04 02:07:30,2016-06-04 02:07:30,2016-06-04 02:07:30,2016-06-04 02:07:30,2016-06-04 02:07:30,2016-06-04 02:07:30,2016-06-04 02:07:30,2016-06-04 02:07:30,2016-06-04 02:07:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-04 04:03:45,2016-06-04 04:03:45,2016-06-04 04:03:45,2016-06-04 04:03:45,2016-06-04 04:03:45,2016-06-04 04:03:45,2016-06-04 04:03:45,2016-06-04 04:03:45,2016-06-04 04:03:45,2016-06-04 04:07:30,2016-06-04 04:07:30,2016-06-04 04:07:30,2016-06-04 04:07:30,2016-06-04 04:07:30,2016-06-04 04:07:30,2016-06-04 04:07:30,2016-06-04 04:07:30,2016-06-04 04:07:30,2016-06-04 04:07:30,2016-06-04 04:07:30,2016-06-04 04:07:30,2016-06-04 04:07:30,2016-06-04 04:07:30,2016-06-04 04:07:30,2016-06-04 04:07:30,2016-06-04 04:07:30,2016-06-04 04:07:30,2016-06-04 04:07:30,2016-06-04 04:07:30,2016-06-04 04:07:30,2016-06-04 04:07:30,2016-06-04 04:07:30,2016-06-04 04:07:30,2016-06-04 04:07:30,2016-06-04 04:07:30,2016-06-04 04:07:30,2016-06-04 04:07:30,2016-06-04 04:11:15,2016-06-04 04:11:15,2016-06-04 04:11:15,2016-06-04 04:11:15,2016-06-04 04:11:15,2016-06-04 04:11:15,2016-06-04 04:11:15,2016-06-04 04:11:15,2016-06-04 04:11:15,2016-06-04 04:11:15,2016-06-04 04:11:15,2016-06-04 04:11:15,2016-06-04 04:11:15,2016-06-04 04:11:15,2016-06-04 04:11:15,2016-06-04 04:11:15,2016-06-04 04:11:15,2016-06-04 04:11:15,2016-06-04 04:11:15,2016-06-04 04:11:15,2016-06-04 04:11:15,2016-06-04 04:11:15,2016-06-04 04:11:15,2016-06-04 04:11:15,2016-06-04 04:11:15,2016-06-04 04:11:15,2016-06-04 04:11:15,2016-06-04 04:11:15,2016-06-04 04:11:15,2016-06-04 04:15:00,2016-06-04 04:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-04 06:03:45,2016-06-04 06:03:45,2016-06-04 06:03:45,2016-06-04 06:03:45,2016-06-04 06:03:45,2016-06-04 06:03:45,2016-06-04 06:03:45,2016-06-04 06:03:45,2016-06-04 06:03:45,2016-06-04 06:03:45,2016-06-04 06:03:45,2016-06-04 06:03:45,2016-06-04 06:03:45,2016-06-04 06:03:45,2016-06-04 06:03:45,2016-06-04 06:03:45,2016-06-04 06:03:45,2016-06-04 06:03:45,2016-06-04 06:03:45,2016-06-04 06:07:30,2016-06-04 06:07:30,2016-06-04 06:07:30,2016-06-04 06:07:30,2016-06-04 06:07:30,2016-06-04 06:07:30,2016-06-04 06:07:30,2016-06-04 06:07:30,2016-06-04 06:07:30,2016-06-04 06:07:30,2016-06-04 06:07:30,2016-06-04 06:07:30,2016-06-04 06:07:30,2016-06-04 06:07:30,2016-06-04 06:07:30,2016-06-04 06:07:30,2016-06-04 06:07:30,2016-06-04 06:07:30,2016-06-04 06:07:30,2016-06-04 06:07:30,2016-06-04 06:07:30,2016-06-04 06:07:30,2016-06-04 06:07:30,2016-06-04 06:07:30,2016-06-04 06:07:30,2016-06-04 06:07:30,2016-06-04 06:07:30,2016-06-04 06:07:30,2016-06-04 06:11:15,2016-06-04 06:11:15,2016-06-04 06:11:15,2016-06-04 06:11:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-04 08:03:45,2016-06-04 08:03:45,2016-06-04 08:03:45,2016-06-04 08:03:45,2016-06-04 08:03:45,2016-06-04 08:03:45,2016-06-04 08:03:45,2016-06-04 08:03:45,2016-06-04 08:03:45,2016-06-04 08:03:45,2016-06-04 08:03:45,2016-06-04 08:03:45,2016-06-04 08:03:45,2016-06-04 08:03:45,2016-06-04 08:03:45,2016-06-04 08:03:45,2016-06-04 08:03:45,2016-06-04 08:03:45,2016-06-04 08:03:45,2016-06-04 08:03:45,2016-06-04 08:03:45,2016-06-04 08:03:45,2016-06-04 08:03:45,2016-06-04 08:03:45,2016-06-04 08:03:45,2016-06-04 08:03:45,2016-06-04 08:03:45,2016-06-04 08:03:45,2016-06-04 08:07:30,2016-06-04 08:07:30,2016-06-04 08:07:30,2016-06-04 08:07:30,2016-06-04 08:07:30,2016-06-04 08:07:30,2016-06-04 08:07:30,2016-06-04 08:07:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-04 10:03:45,2016-06-04 10:07:30,2016-06-04 10:07:30,2016-06-04 10:07:30,2016-06-04 10:07:30,2016-06-04 10:07:30,2016-06-04 10:07:30,2016-06-04 10:07:30,2016-06-04 10:07:30,2016-06-04 10:07:30,2016-06-04 10:07:30,2016-06-04 10:07:30,2016-06-04 10:07:30,2016-06-04 10:07:30,2016-06-04 10:07:30,2016-06-04 10:07:30,2016-06-04 10:07:30,2016-06-04 10:07:30,2016-06-04 10:07:30,2016-06-04 10:07:30,2016-06-04 10:07:30,2016-06-04 10:07:30,2016-06-04 10:07:30,2016-06-04 10:07:30,2016-06-04 10:07:30,2016-06-04 10:07:30,2016-06-04 10:07:30,2016-06-04 10:07:30,2016-06-04 10:07:30,2016-06-04 10:11:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-04 12:07:30,2016-06-04 12:07:30,2016-06-04 12:07:30,2016-06-04 12:07:30,2016-06-04 12:07:30,2016-06-04 12:07:30,2016-06-04 12:07:30,2016-06-04 12:07:30,2016-06-04 12:07:30,2016-06-04 12:07:30,2016-06-04 12:07:30,2016-06-04 12:07:30,2016-06-04 12:07:30,2016-06-04 12:07:30,2016-06-04 12:07:30,2016-06-04 12:07:30,2016-06-04 12:07:30,2016-06-04 12:07:30,2016-06-04 12:07:30,2016-06-04 12:07:30,2016-06-04 12:11:15,2016-06-04 12:11:15,2016-06-04 12:11:15,2016-06-04 12:11:15,2016-06-04 12:11:15,2016-06-04 12:11:15,2016-06-04 12:11:15,2016-06-04 12:11:15,2016-06-04 12:11:15,2016-06-04 12:11:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-04 14:00:00,2016-06-04 14:00:00,2016-06-04 14:00:00,2016-06-04 14:00:00,2016-06-04 14:00:00,2016-06-04 14:03:45,2016-06-04 14:03:45,2016-06-04 14:03:45,2016-06-04 14:03:45,2016-06-04 14:03:45,2016-06-04 14:03:45,2016-06-04 14:03:45,2016-06-04 14:03:45,2016-06-04 14:03:45,2016-06-04 14:03:45,2016-06-04 14:03:45,2016-06-04 14:03:45,2016-06-04 14:03:45,2016-06-04 14:03:45,2016-06-04 14:03:45,2016-06-04 14:03:45,2016-06-04 14:03:45,2016-06-04 14:03:45,2016-06-04 14:03:45,2016-06-04 14:03:45,2016-06-04 14:03:45,2016-06-04 14:03:45,2016-06-04 14:03:45,2016-06-04 14:03:45,2016-06-04 14:03:45,2016-06-04 14:03:45,2016-06-04 14:03:45,2016-06-04 14:03:45,2016-06-04 14:03:45,2016-06-04 14:07:30,2016-06-04 14:07:30,2016-06-04 14:07:30,2016-06-04 14:07:30,2016-06-04 14:07:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-04 16:00:00,2016-06-04 16:00:00,2016-06-04 16:00:00,2016-06-04 16:00:00,2016-06-04 16:00:00,2016-06-04 16:00:00,2016-06-04 16:00:00,2016-06-04 16:00:00,2016-06-04 16:00:00,2016-06-04 16:00:00,2016-06-04 16:03:45,2016-06-04 16:03:45,2016-06-04 16:03:45,2016-06-04 16:03:45,2016-06-04 16:03:45,2016-06-04 16:03:45,2016-06-04 16:03:45,2016-06-04 16:03:45,2016-06-04 16:03:45,2016-06-04 16:03:45,2016-06-04 16:03:45,2016-06-04 16:03:45,2016-06-04 16:03:45,2016-06-04 16:03:45,2016-06-04 16:03:45,2016-06-04 16:03:45,2016-06-04 16:03:45,2016-06-04 16:03:45,2016-06-04 16:03:45,2016-06-04 16:03:45,2016-06-04 16:03:45,2016-06-04 16:03:45,2016-06-04 16:03:45,2016-06-04 16:03:45,2016-06-04 16:03:45,2016-06-04 16:03:45,2016-06-04 16:03:45,2016-06-04 16:03:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-04 18:11:15,2016-06-04 18:11:15,2016-06-04 18:11:15,2016-06-04 18:11:15,2016-06-04 18:11:15,2016-06-04 18:11:15,2016-06-04 18:11:15,2016-06-04 18:11:15,2016-06-04 18:11:15,2016-06-04 18:11:15,2016-06-04 18:11:15,2016-06-04 18:11:15,2016-06-04 18:11:15,2016-06-04 18:11:15,2016-06-04 18:15:00,2016-06-04 18:15:00,2016-06-04 18:15:00,2016-06-04 18:15:00,2016-06-04 18:15:00,2016-06-04 18:15:00,2016-06-04 18:15:00,2016-06-04 18:15:00,2016-06-04 18:15:00,2016-06-04 18:15:00,2016-06-04 18:15:00,2016-06-04 18:15:00,2016-06-04 18:15:00,2016-06-04 18:15:00,2016-06-04 18:15:00,2016-06-04 18:15:00,2016-06-04 18:15:00,2016-06-04 18:15:00,2016-06-04 18:15:00,2016-06-04 18:15:00,2016-06-04 18:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-04 20:11:15,2016-06-04 20:11:15,2016-06-04 20:11:15,2016-06-04 20:11:15,2016-06-04 20:11:15,2016-06-04 20:11:15,2016-06-04 20:11:15,2016-06-04 20:11:15,2016-06-04 20:11:15,2016-06-04 20:11:15,2016-06-04 20:11:15,2016-06-04 20:11:15,2016-06-04 20:11:15,2016-06-04 20:11:15,2016-06-04 20:11:15,2016-06-04 20:11:15,2016-06-04 20:11:15,2016-06-04 20:11:15,2016-06-04 20:11:15,2016-06-04 20:11:15,2016-06-04 20:11:15,2016-06-04 20:11:15,2016-06-04 20:11:15,2016-06-04 20:11:15,2016-06-04 20:11:15,2016-06-04 20:11:15,2016-06-04 20:11:15,2016-06-04 20:11:15,2016-06-04 20:15:00,2016-06-04 20:15:00,2016-06-04 20:15:00,2016-06-04 20:15:00,2016-06-04 20:15:00,2016-06-04 20:15:00,2016-06-04 20:15:00,2016-06-04 20:15:00,2016-06-04 20:15:00,2016-06-04 20:15:00,2016-06-04 20:15:00,2016-06-04 20:15:00,2016-06-04 20:15:00,2016-06-04 20:15:00,2016-06-04 20:15:00,2016-06-04 20:15:00,2016-06-04 20:15:00,2016-06-04 20:15:00,2016-06-04 20:15:00,2016-06-04 20:15:00,2016-06-04 20:15:00,2016-06-04 20:15:00,2016-06-04 20:15:00,2016-06-04 20:15:00,2016-06-04 20:15:00,2016-06-04 20:15:00,2016-06-04 20:15:00,2016-06-04 20:15:00,2016-06-04 20:18:45,2016-06-04 20:18:45,2016-06-04 20:18:45,2016-06-04 20:18:45,2016-06-04 20:18:45,2016-06-04 20:18:45,2016-06-04 20:18:45,2016-06-04 20:18:45,2016-06-04 20:18:45,2016-06-04 20:18:45,2016-06-04 20:18:45,2016-06-04 20:18:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-04 22:26:15,2016-06-04 22:26:15,2016-06-04 22:26:15,2016-06-04 22:26:15,2016-06-04 22:26:15,2016-06-04 22:26:15,2016-06-04 22:26:15,2016-06-04 22:26:15,2016-06-04 22:26:15,2016-06-04 22:26:15,2016-06-04 22:26:15,2016-06-04 22:26:15,2016-06-04 22:26:15,2016-06-04 22:26:15,2016-06-04 22:26:15,2016-06-04 22:26:15,2016-06-04 22:26:15,2016-06-04 22:26:15,2016-06-04 22:26:15,2016-06-04 22:26:15,2016-06-04 22:30:00,2016-06-04 22:30:00,2016-06-04 22:30:00,2016-06-04 22:30:00,2016-06-04 22:30:00,2016-06-04 22:30:00,2016-06-04 22:30:00,2016-06-04 22:30:00,2016-06-04 22:30:00,2016-06-04 22:30:00,2016-06-04 22:30:00,2016-06-04 22:30:00,2016-06-04 22:30:00,2016-06-04 22:30:00,2016-06-04 22:30:00,2016-06-04 22:30:00,2016-06-04 22:30:00,2016-06-04 22:30:00,2016-06-04 22:30:00,2016-06-04 22:30:00,2016-06-04 22:30:00,2016-06-04 22:30:00,2016-06-04 22:30:00,2016-06-04 22:30:00,2016-06-04 22:30:00,2016-06-04 22:30:00,2016-06-04 22:30:00,2016-06-04 22:30:00,2016-06-04 22:33:45,2016-06-04 22:33:45,2016-06-04 22:33:45,2016-06-04 22:33:45,2016-06-04 22:33:45,2016-06-04 22:33:45,2016-06-04 22:33:45,2016-06-04 22:33:45,2016-06-04 22:33:45,2016-06-04 22:33:45,2016-06-04 22:33:45,2016-06-04 22:33:45,2016-06-04 22:33:45,2016-06-04 22:33:45,2016-06-04 22:33:45,2016-06-04 22:33:45,2016-06-04 22:33:45,2016-06-04 22:33:45,2016-06-04 22:33:45,2016-06-04 22:33:45,2016-06-04 22:33:45,2016-06-04 22:33:45,2016-06-04 22:33:45,2016-06-04 22:33:45,2016-06-04 22:33:45,2016-06-04 22:33:45,2016-06-04 22:33:45,2016-06-04 22:33:45,2016-06-04 22:33:45,2016-06-04 22:37:30,2016-06-04 22:37:30,2016-06-04 22:37:30,2016-06-04 22:37:30,2016-06-04 22:37:30,2016-06-04 22:37:30,2016-06-04 22:37:30,2016-06-04 22:37:30,2016-06-04 22:37:30,2016-06-04 22:37:30,2016-06-04 22:37:30,2016-06-04 22:37:30,2016-06-04 22:37:30,2016-06-04 22:37:30,2016-06-04 22:37:30,2016-06-04 22:37:30,2016-06-04 22:37:30,2016-06-04 22:37:30,2016-06-04 22:37:30,2016-06-04 22:37:30,2016-06-04 22:37:30,2016-06-04 22:37:30,2016-06-04 22:37:30,2016-06-04 22:37:30,2016-06-04 22:37:30,2016-06-04 22:37:30,2016-06-04 22:37:30,2016-06-04 22:37:30,2016-06-04 22:41:15,2016-06-04 22:41:15,2016-06-04 22:41:15,2016-06-04 22:41:15,2016-06-04 22:41:15,2016-06-04 22:41:15,2016-06-04 22:41:15,2016-06-04 22:41:15,2016-06-04 22:41:15,2016-06-04 22:41:15,2016-06-04 22:41:15,2016-06-04 22:41:15,2016-06-04 22:41:15,2016-06-04 22:41:15,2016-06-04 22:41:15,2016-06-04 22:41:15,2016-06-04 22:41:15,2016-06-04 22:41:15,2016-06-04 22:41:15,2016-06-04 22:41:15,2016-06-04 22:41:15,2016-06-04 22:41:15,2016-06-04 22:41:15,2016-06-04 22:41:15,2016-06-04 22:41:15,2016-06-04 22:41:15,2016-06-04 22:41:15,2016-06-04 22:41:15,2016-06-04 22:45:00,2016-06-04 22:45:00,2016-06-04 22:45:00,,,,,,,,,
2016-06-05 00:07:30,2016-06-05 00:07:30,2016-06-05 00:07:30,2016-06-05 00:07:30,2016-06-05 00:07:30,2016-06-05 00:07:30,2016-06-05 00:07:30,2016-06-05 00:07:30,2016-06-05 00:07:30,2016-06-05 00:07:30,2016-06-05 00:07:30,2016-06-05 00:07:30,2016-06-05 00:07:30,2016-06-05 00:07:30,2016-06-05 00:07:30,2016-06-05 00:07:30,2016-06-05 00:07:30,2016-06-05 00:11:15,2016-06-05 00:11:15,2016-06-05 00:11:15,2016-06-05 00:11:15,2016-06-05 00:11:15,2016-06-05 00:11:15,2016-06-05 00:11:15,2016-06-05 00:11:15,2016-06-05 00:11:15,2016-06-05 00:11:15,2016-06-05 00:11:15,2016-06-05 00:11:15,2016-06-05 00:11:15,2016-06-05 00:11:15,2016-06-05 00:11:15,2016-06-05 00:11:15,2016-06-05 00:11:15,2016-06-05 00:11:15,2016-06-05 00:11:15,2016-06-05 00:11:15,2016-06-05 00:11:15,2016-06-05 00:11:15,2016-06-05 00:11:15,2016-06-05 00:11:15,2016-06-05 00:11:15,2016-06-05 00:11:15,2016-06-05 00:11:15,2016-06-05 00:11:15,2016-06-05 00:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
