Date, GtDt, Heading, Pitch, Role, instzen, instaz, sunzen, sunaz, corr_sza, k_ratio, G_corr_factor, SPN Total
2016-02-25 22:00:35, 383.3, 346.5, -3.3, -4.1, 5.26131178482, 309.858235445, 60.6605833333, 208.0715, 61.8624850685, 0.126848064432, 1.03073490214, 486.4
2016-02-25 22:00:40, 384.5, 344.3, -3.3, -5.2, 6.15630385707, 304.527769833, 60.6671666667, 208.093861111, 61.5376882159, 0.127790528965, 1.0220088691, 487.6
2016-02-25 22:00:45, 390.8, 350.8, -1.3, -0.9, 1.58109487255, 323.673080371, 60.6737777778, 208.116194444, 61.3657109245, 0.122502044593, 1.01755687188, 490.7
2016-02-25 22:00:50, 390.1, 353.3, -0.9, 0.8, 1.20413760034, 34.6214368882, 60.6803611111, 208.138555556, 61.876887458, 0.122645013911, 1.03083040543, 491.6
2016-02-25 22:00:55, 390.6, 342.4, -0.8, -3.3, 3.39548113631, 286.499773913, 60.6869722222, 208.160888889, 60.0555784419, 0.131754646095, 0.984817322646, 493.7
2016-02-25 22:01:00, 384.5, 345.8, -1.2, 0.1, 1.20415885073, 352.287342495, 60.6935555556, 208.18325, 61.67141908, 0.127239976002, 1.0248487675, 487.6
2016-02-25 22:01:05, 386.3, 345.8, -1.5, -0.2, 1.51327157545, 342.862291328, 60.7001666667, 208.205583333, 61.7693351162, 0.128082164838, 1.02721247366, 490.9
2016-02-25 22:01:10, 396.1, 339.9, -2.3, -3.7, 4.35575982932, 304.63706749, 60.7067777778, 208.227916667, 61.2837544272, 0.126880561341, 1.01450080587, 500.7
2016-02-25 22:01:15, 388.9, 348.4, -1.6, -0.9, 1.83569862288, 327.498380178, 60.7134166667, 208.25025, 61.6226561529, 0.124043579941, 1.02319611362, 490.4
2016-02-25 22:01:20, 394.4, 347.2, -1.7, -1.3, 2.13997757618, 321.045672036, 60.7200277778, 208.272583333, 61.5671086622, 0.122533225195, 1.02162903063, 495.9
2016-02-25 22:01:25, 391.2, 349.5, -2.4, -2.1, 3.18863924123, 318.16854079, 60.7266666667, 208.294888889, 61.853660027, 0.124322254264, 1.02894289983, 494.3
2016-02-25 22:01:30, 386.9, 348.7, -2.7, -3.7, 4.57928619611, 307.341816496, 60.7332777778, 208.317222222, 61.5500764485, 0.132611155563, 1.02050137728, 494.6
2016-02-25 22:01:35, 390.3, 356.8, -0.4, -1.0, 1.07702541908, 292.444553561, 60.7399166667, 208.339527778, 60.6349242205, 0.136444956662, 0.997450871923, 498.9
2016-02-25 22:01:40, 398.0, 358.1, -1.1, -0.8, 1.36011814382, 323.642527081, 60.7465833333, 208.361833333, 61.3347328289, 0.134747562733, 1.01461753653, 509.8
2016-02-25 22:01:45, 393.5, 356.7, -2.3, -2.3, 3.25225428096, 314.978170023, 60.7532222222, 208.384166667, 61.7285984783, 0.132645701412, 1.02461428473, 503.7
2016-02-25 22:01:50, 384.4, 1.3, -2.2, -2.8, 3.56035757253, 307.989656156, 60.7598611111, 208.406472222, 61.4120473463, 0.137178713772, 1.01618330325, 494.6
2016-02-25 22:01:55, 386.3, 358.0, -2.4, -2.4, 3.3936161225, 314.975707838, 60.7665277778, 208.428777778, 61.7836963199, 0.136834611163, 1.0255365673, 498.1
2016-02-25 22:02:00, 383.8, 357.5, -2.1, -2.9, 3.57997669346, 306.197674549, 60.7731944444, 208.451083333, 61.3165544269, 0.132435715691, 1.01354976466, 489.7
2016-02-25 22:02:05, 384.9, 355.4, -2.6, -4.0, 4.76959248258, 303.669425201, 60.7798611111, 208.473361111, 61.3208739277, 0.136028880256, 1.01341469026, 494.0
2016-02-25 22:02:10, 395.1, 356.1, -2.7, -2.6, 3.74766523089, 315.982475923, 60.7865277778, 208.495666667, 61.9735689124, 0.133554523007, 1.03013766971, 507.4
2016-02-25 22:02:15, 385.0, 359.5, -1.9, -2.1, 2.83167498549, 312.143239103, 60.7931944444, 208.517944444, 61.4966970774, 0.133246786251, 1.01761620272, 492.5
2016-02-25 22:02:20, 386.4, 357.8, -3.0, -3.0, 4.24167093528, 314.962164638, 60.7998888889, 208.54025, 62.0778002656, 0.12833857699, 1.03283405373, 492.3
2016-02-25 22:02:25, 376.1, 0.9, -2.7, -1.8, 3.24462650751, 326.502595655, 60.8065555556, 208.562527778, 62.3656636232, 0.128628450182, 1.04039584685, 480.4
2016-02-25 22:02:30, 379.4, 3.4, -2.0, -1.9, 2.75835703784, 316.546678088, 60.81325, 208.584805556, 61.6968646703, 0.126469695926, 1.02251290517, 480.6
2016-02-25 22:02:35, 384.5, 4.1, -0.6, -1.1, 1.25297875806, 297.783933686, 60.8199444444, 208.607083333, 60.8095952016, 0.132297827032, 0.999745654317, 488.8
2016-02-25 22:02:40, 377.5, 2.4, -2.0, -2.2, 2.97288308706, 312.139933644, 60.8266666667, 208.629361111, 61.5613326495, 0.125645796135, 1.01866798307, 477.1
2016-02-25 22:02:45, 383.8, 2.0, -2.2, -3.0, 3.71962037201, 305.95940714, 60.8333611111, 208.651611111, 61.3721195842, 0.12833099664, 1.01355218568, 486.6
2016-02-25 22:02:50, 379.4, 4.7, -2.2, -1.8, 2.84225393703, 321.256192995, 60.8400555556, 208.673916667, 61.96430608, 0.125372110046, 1.02893506199, 480.6
2016-02-25 22:02:55, 382.5, 4.7, -1.4, -2.2, 2.60749623702, 301.62908525, 60.8467777778, 208.696166667, 61.0131050812, 0.130242778098, 1.00412661935, 485.3
2016-02-25 22:03:00, 395.4, 5.2, -1.5, -1.7, 2.26701117616, 311.078481982, 60.8535, 208.718416667, 61.3623910408, 0.124604847928, 1.01287736459, 498.2
2016-02-25 22:03:05, 388.4, 5.3, -1.9, -1.8, 2.61702353684, 316.694856309, 60.8602222222, 208.740666667, 61.6965972739, 0.123540212324, 1.02141843196, 489.6
2016-02-25 22:03:10, 383.2, 5.3, -1.4, -2.0, 2.44114805712, 304.168610948, 60.8669444444, 208.762916667, 61.1255043555, 0.127528013343, 1.00646565261, 484.4
2016-02-25 22:03:15, 384.5, 9.2, -1.1, -0.2, 1.11803179086, 358.642071241, 60.8736944444, 208.785194444, 61.8420421397, 0.12420463144, 1.02488226816, 485.7
2016-02-25 22:03:20, 383.4, 8.1, -1.5, -1.4, 2.05171932147, 317.305002432, 60.8804166667, 208.807444444, 61.5495145367, 0.12177129197, 1.0171103183, 481.4
2016-02-25 22:03:25, 391.8, 7.7, -2.2, -1.7, 2.78003228186, 323.584673941, 60.8871666667, 208.829666667, 62.0815241284, 0.117113445064, 1.03129236786, 489.8
2016-02-25 22:03:30, 393.0, 8.8, -1.7, -1.3, 2.13997757618, 324.174606432, 60.8939166667, 208.851916667, 61.8270635326, 0.119655443446, 1.02415336915, 492.6
2016-02-25 22:03:35, 386.5, 4.2, -3.6, -3.8, 5.23268450684, 313.267445748, 60.9006666667, 208.874138889, 62.3228047238, 0.119697709784, 1.03737774893, 486.1
2016-02-25 22:03:40, 382.1, 8.8, -1.2, -1.4, 1.84383117344, 309.862709374, 60.9074166667, 208.896388889, 61.2739684018, 0.123268654423, 1.00927370383, 480.1
2016-02-25 22:03:45, 396.9, 8.1, -1.6, -1.4, 2.1259093279, 319.483013958, 60.9141944444, 208.918611111, 61.6798835902, 0.119047549519, 1.01975176599, 496.5
2016-02-25 22:03:50, 384.0, 7.7, -1.6, -2.0, 2.56104668069, 307.785604704, 60.9209444444, 208.940833333, 61.345549098, 0.124377064185, 1.01074660883, 483.6
2016-02-25 22:03:55, 386.6, 6.3, -2.8, -2.8, 3.95900957924, 314.961533755, 60.9277222222, 208.963055556, 62.0875702416, 0.118665053543, 1.03031941602, 484.6
2016-02-25 22:04:00, 384.7, 6.3, -2.5, -2.9, 3.82814070536, 310.246712001, 60.9345, 208.985305556, 61.7493845038, 0.12057773524, 1.02101344668, 482.7
2016-02-25 22:04:05, 386.5, 7.2, -1.8, -1.8, 2.54537501018, 314.983816569, 60.9412777778, 209.0075, 61.6704885544, 0.122288095383, 1.01870567699, 486.1
2016-02-25 22:04:10, 387.8, 7.6, -2.1, -1.6, 2.63985861392, 324.03272984, 60.9480833333, 209.029722222, 62.0909868284, 0.120215718898, 1.02980376659, 487.4
2016-02-25 22:04:15, 389.9, 7.7, -1.8, -1.6, 2.40814403526, 318.913076862, 60.9548611111, 209.051916667, 61.7974578627, 0.118783808497, 1.02182824237, 487.9
2016-02-25 22:04:20, 384.1, 10.3, -0.7, -1.1, 1.30381739341, 300.485855459, 60.9616666667, 209.074138889, 61.002013324, 0.12166801527, 1.00101539511, 480.5
2016-02-25 22:04:25, 390.4, 8.5, -1.4, -1.3, 1.91040928516, 317.500451699, 60.9684722222, 209.096333333, 61.5873422415, 0.121392227183, 1.01586088163, 490.0
2016-02-25 22:04:30, 391.7, 7.0, -1.6, -2.2, 2.72006281184, 304.994050535, 60.9752777778, 209.118527778, 61.2889638816, 0.122152379802, 1.00795711464, 491.3
2016-02-25 22:04:35, 394.8, 8.2, -1.0, -1.4, 1.7204072109, 304.267112794, 60.9820833333, 209.140722222, 61.1499744919, 0.125640608718, 1.00421681024, 497.6
2016-02-25 22:04:40, 391.7, 9.1, -1.8, -1.2, 2.16322125867, 328.895778402, 60.9888888889, 209.162944444, 62.0784616889, 0.11906789723, 1.0284630848, 491.3
2016-02-25 22:04:45, 385.2, 9.1, -1.7, -0.8, 1.87877943882, 339.708835686, 60.9956944444, 209.185111111, 62.2260835186, 0.122423597921, 1.03210606762, 486.4
2016-02-25 22:04:50, 376.9, 4.8, -2.6, -3.3, 4.20030027197, 307.655633423, 61.0025277778, 209.207305556, 61.7020176301, 0.123262419555, 1.01793651084, 474.9
2016-02-25 22:04:55, 370.5, 6.8, -2.1, -3.0, 3.66141623064, 303.894926154, 61.0093611111, 209.229472222, 61.3711398214, 0.126734510364, 1.0091318071, 468.5
2016-02-25 22:05:00, 378.8, 9.5, -1.1, -1.3, 1.70287766747, 309.37070613, 61.0161944444, 209.251666667, 61.3288811458, 0.126151575307, 1.00789047866, 478.4
2016-02-25 22:05:05, 379.5, 7.9, -0.8, -1.7, 1.87877943882, 293.434396014, 61.0230277778, 209.273833333, 60.8488229983, 0.125790074577, 0.995663959999, 477.5
2016-02-25 22:05:10, 387.8, 7.3, -2.5, -2.7, 3.67904503245, 312.45410361, 61.0298888889, 209.296027778, 61.9283138497, 0.120859618248, 1.02329484268, 487.4
2016-02-25 22:05:15, 385.8, 8.7, -2.1, -1.8, 2.76560100932, 320.243167765, 61.0367222222, 209.318194444, 62.056030291, 0.122921510412, 1.02644173508, 487.0
2016-02-25 22:05:20, 378.9, 10.3, -0.5, -1.6, 1.67628607679, 285.164409589, 61.0435833333, 209.340361111, 60.6459189329, 0.126788404846, 0.990176249911, 476.9
2016-02-25 22:05:25, 378.2, 7.6, -1.1, -2.3, 2.54938227269, 293.865284668, 61.0504444444, 209.362527778, 60.8374487939, 0.126267379369, 0.994703647963, 476.2
2016-02-25 22:05:30, 387.0, 7.8, -1.4, -1.4, 1.97980046878, 314.990089695, 61.0573055556, 209.384694444, 61.607249245, 0.126311956273, 1.01399360533, 489.8
2016-02-25 22:05:35, 386.4, 7.6, -0.7, -0.7, 0.989937179809, 314.997532726, 61.0641666667, 209.406833333, 61.3345883474, 0.127620425188, 1.00681017825, 489.2
2016-02-25 22:05:40, 382.5, 7.1, -1.7, -1.7, 2.40398665458, 314.985594204, 61.0710277778, 209.429, 61.7412820521, 0.131081689759, 1.01699042666, 488.4
2016-02-25 22:05:45, 382.4, 5.8, -2.0, -1.1, 2.28243477422, 333.466019663, 61.0779166667, 209.451138889, 62.371548509, 0.13036512688, 1.03346859746, 489.9
2016-02-25 22:05:50, 383.2, 7.1, -1.9, -1.1, 2.1953488159, 332.559710042, 61.0847777778, 209.473277778, 62.2991452357, 0.126525060102, 1.03155279765, 487.5
2016-02-25 22:05:55, 373.5, 4.5, -1.9, -2.4, 3.06070061162, 307.853878479, 61.0916666667, 209.495416667, 61.5803646182, 0.132902393834, 1.01229258573, 477.8
2016-02-25 22:06:00, 372.2, 5.8, -1.9, -1.9, 2.6867594864, 314.982464851, 61.0985555556, 209.517555556, 61.8468071909, 0.134247351713, 1.0189312572, 478.1
2016-02-25 22:06:05, 377.2, 5.9, -1.0, -0.9, 1.34533183649, 318.37543494, 61.1054722222, 209.539694444, 61.5475607154, 0.137800674866, 1.01102139545, 486.3
2016-02-25 22:06:10, 375.3, 5.3, -1.5, -1.4, 2.05171932147, 317.174449896, 61.1123611111, 209.561833333, 61.7513509702, 0.135570560588, 1.01608653663, 482.8
2016-02-25 22:06:15, 370.7, 2.9, -2.1, -2.3, 3.11410191499, 312.242631357, 61.11925, 209.583972222, 61.8454945466, 0.138869506582, 1.01823647477, 479.8
2016-02-25 22:06:20, 363.7, 2.3, -1.4, -3.1, 3.40118905678, 293.797412997, 61.1261666667, 209.606083333, 60.8373939115, 0.144029855325, 0.993018858179, 471.2
2016-02-25 22:06:25, 365.4, 359.9, -1.7, -3.3, 3.71171166117, 297.245833165, 61.1330833333, 209.628222222, 61.0451176919, 0.148786973405, 0.997876545593, 477.7
2016-02-25 22:06:30, 368.7, 359.9, -1.8, -2.6, 3.16192593169, 304.686734978, 61.14, 209.650333333, 61.4650053402, 0.147441659133, 1.00795929077, 482.5
2016-02-25 22:06:35, 364.8, 3.3, -0.3, -0.8, 0.854396951808, 289.857777632, 61.1469166667, 209.672444444, 61.0046924514, 0.151214865892, 0.996583643817, 478.6
2016-02-25 22:06:40, 366.6, 1.3, -1.9, -2.2, 2.9065831423, 310.706001667, 61.1538611111, 209.694555556, 61.7477098728, 0.149004781009, 1.01462869548, 482.0
2016-02-25 22:06:45, 367.9, 2.2, -2.5, -0.9, 2.65696930438, 341.500734707, 61.1607777778, 209.716666667, 62.9493846859, 0.14635947004, 1.04587308041, 486.3
2016-02-25 22:06:50, 376.2, 359.7, -1.7, -1.1, 2.0247579851, 327.01357596, 61.1677222222, 209.738777778, 62.1108538921, 0.149330842327, 1.02347275684, 496.3
2016-02-25 22:06:55, 362.7, 358.9, -1.8, -2.6, 3.16192593169, 304.828631042, 61.1746666667, 209.760861111, 61.5013223043, 0.155757363745, 1.00790431448, 481.1
2016-02-25 22:07:00, 373.6, 0.5, -1.7, -1.0, 1.972233893, 329.682714744, 61.1816111111, 209.782972222, 62.1784960955, 0.150034540221, 1.02483375091, 493.7
2016-02-25 22:07:05, 364.7, 359.1, -1.2, -2.4, 2.68312460959, 296.72835021, 61.1885555556, 209.805055556, 61.0790877889, 0.154879901485, 0.997379434482, 481.5
2016-02-25 22:07:10, 359.5, 356.5, -2.4, -3.4, 4.16091775661, 305.642252009, 61.1955277778, 209.827166667, 61.6985657602, 0.156146463155, 1.01223600386, 477.9
2016-02-25 22:07:15, 368.4, 0.1, -2.1, -1.6, 2.63985861392, 322.697750823, 61.2024722222, 209.84925, 62.255321401, 0.151765559556, 1.02621674008, 488.5
2016-02-25 22:07:20, 358.7, 2.1, -0.9, -0.8, 1.20413760034, 318.498965171, 61.2094444444, 209.871333333, 61.600261098, 0.159247243041, 1.00943349619, 478.8
2016-02-25 22:07:25, 366.5, 0.6, -1.1, -0.5, 1.20829188671, 335.828851945, 61.2164166667, 209.893416667, 61.9300543431, 0.154196307823, 1.01753269621, 486.6
2016-02-25 22:07:30, 367.1, 0.1, -0.3, 0.0, 0.300000000001, 0.100174837897, 61.2233888889, 209.9155, 61.483784717, 0.156188056048, 1.0062949607, 487.2
2016-02-25 22:07:35, 366.5, 357.4, -1.5, -0.9, 1.74923266989, 328.305180645, 61.2303611111, 209.937583333, 62.072630263, 0.153476307315, 1.02080529798, 486.6
2016-02-25 22:07:40, 359.5, 357.3, -1.6, -1.0, 1.88672733616, 327.298468929, 61.2373611111, 209.959638889, 62.117064882, 0.154024262542, 1.02174003472, 477.9
2016-02-25 22:07:45, 354.2, 354.2, -2.6, -2.2, 3.40538940786, 319.272156819, 61.2443333333, 209.981694444, 62.4176727154, 0.156998933396, 1.02911642177, 474.3
2016-02-25 22:07:50, 349.9, 354.2, -1.8, -2.3, 2.92031836591, 308.593312241, 61.2513333333, 210.003777778, 61.7270487836, 0.158116453255, 1.01154796251, 466.7
2016-02-25 22:07:55, 342.5, 352.6, -1.6, -3.0, 3.39965586331, 299.380124777, 61.2583333333, 210.025833333, 61.2753401656, 0.162211598324, 1.00040490271, 458.1
2016-02-25 22:08:00, 347.3, 350.6, -2.0, -1.8, 2.69048022837, 317.55351001, 61.2653333333, 210.047888889, 62.1056102399, 0.155723244252, 1.02070484537, 462.9
2016-02-25 22:08:05, 342.6, 350.5, -1.3, -1.2, 1.76911075929, 316.945726622, 61.2723611111, 210.069944444, 61.7994956671, 0.155174646121, 1.01288452775, 455.1
2016-02-25 22:08:10, 337.6, 350.7, -2.6, -3.6, 4.43971853093, 306.887672808, 61.2793611111, 210.092, 61.8965802839, 0.161300532326, 1.01498327315, 453.2
2016-02-25 22:08:15, 348.1, 339.8, -0.2, -0.4, 0.447212868941, 300.01421044, 61.2863888889, 210.114055556, 61.2865656431, 0.152782266953, 1.00000427282, 458.8
2016-02-25 22:08:20, 335.3, 321.4, 0.9, -0.5, 1.0295530282, 172.313807638, 61.2933888889, 210.136083333, 60.4820642423, 0.156052234359, 0.980930528059, 441.5
2016-02-25 22:08:25, 328.6, 305.6, -0.6, -1.9, 1.99245276709, 297.70274855, 61.3004166667, 210.158138889, 61.2340176635, 0.164462874354, 0.998426210963, 440.9
2016-02-25 22:08:30, 316.7, 300.7, -2.4, -2.8, 3.68719587064, 313.262532638, 61.3074444444, 210.180166667, 62.2025926411, 0.163007799178, 1.02186830347, 427.4
2016-02-25 22:08:35, 317.1, 301.4, -1.2, -2.1, 2.41854400606, 307.898549495, 61.3145, 210.202194444, 61.6656418195, 0.168083852348, 1.00837931659, 429.4
2016-02-25 22:08:40, 327.3, 302.1, -2.2, -2.4, 3.25532926781, 314.003780054, 61.3215277778, 210.224222222, 62.1438593327, 0.16031937147, 1.02014226006, 439.6
2016-02-25 22:08:45, 326.0, 305.7, -1.9, -2.3, 2.98296171057, 312.576419047, 61.3285833333, 210.24625, 62.005572642, 0.166156772888, 1.01636423902, 441.4
2016-02-25 22:08:50, 327.3, 309.2, -2.5, -2.1, 3.2645368311, 317.125910385, 61.3356388889, 210.268277778, 62.3280044312, 0.165728685784, 1.02423051896, 444.1
2016-02-25 22:08:55, 332.0, 312.8, -2.2, -2.3, 3.18235756911, 314.369680671, 61.3426666667, 210.290305556, 62.1615452624, 0.155706962965, 1.02021873016, 442.7
2016-02-25 22:09:00, 333.4, 312.5, -4.5, -4.1, 6.08485084529, 316.208219295, 61.34975, 210.312305556, 63.1740110094, 0.141584089438, 1.04753064327, 438.0
2016-02-25 22:09:05, 335.4, 321.1, -1.9, -2.5, 3.13969880154, 310.391124478, 61.3568055556, 210.334333333, 61.9501060935, 0.144549110063, 1.01482353753, 438.5
2016-02-25 22:09:10, 339.6, 326.3, -1.5, -1.4, 2.05171932147, 316.16372968, 61.3638611111, 210.356333333, 61.9411177482, 0.142803430627, 1.01446035846, 442.7
2016-02-25 22:09:15, 338.9, 332.4, -1.3, -1.2, 1.76911075929, 316.480065757, 61.3709444444, 210.378361111, 61.8752204457, 0.147719011783, 1.01250773161, 445.1
2016-02-25 22:09:20, 335.6, 334.6, -1.3, -2.6, 2.90668879951, 300.776365106, 61.3780277778, 210.400333333, 61.4373062914, 0.161985261667, 1.00141919141, 449.3
2016-02-25 22:09:25, 325.9, 339.0, -1.6, -2.3, 2.80153970115, 307.212866688, 61.3851111111, 210.422361111, 61.7529487263, 0.173974424417, 1.00872255522, 445.7
2016-02-25 22:09:30, 324.4, 343.1, -2.2, -2.4, 3.25532926781, 313.051970224, 61.3921944444, 210.444333333, 62.1500754037, 0.177704080178, 1.01807244671, 447.8
2016-02-25 22:09:35, 327.6, 348.5, -2.1, -1.9, 2.83167498549, 317.345421949, 61.3992777778, 210.466333333, 62.2558137562, 0.1730797032, 1.02063594552, 449.4
2016-02-25 22:09:40, 331.9, 354.6, -1.7, -1.6, 2.33436258745, 316.571172563, 61.4063611111, 210.488333333, 62.0766582123, 0.185114864561, 1.01577057219, 463.1
2016-02-25 22:09:45, 325.9, 358.8, -2.3, -2.4, 3.32368851842, 313.781650064, 61.4134722222, 210.510305556, 62.2254484892, 0.188170514818, 1.01909566637, 457.5
2016-02-25 22:09:50, 328.9, 5.3, -1.4, -1.4, 1.97980046878, 314.990572614, 61.4205833333, 210.532305556, 61.9321851386, 0.1763899599, 1.01215033938, 452.2
2016-02-25 22:09:55, 327.9, 9.6, -1.1, -1.5, 1.86003320945, 304.812587925, 61.4276944444, 210.554277778, 61.5821110654, 0.167486200172, 1.00368145087, 443.3
2016-02-25 22:10:00, 331.2, 12.4, -1.6, -2.4, 2.88418142485, 301.337487525, 61.4348055556, 210.57625, 61.5125923035, 0.159420568999, 1.00187435745, 441.9
2016-02-25 22:10:05, 332.1, 18.9, -1.4, -1.5, 2.05171932147, 312.037527526, 61.4419166667, 210.598222222, 61.8678805836, 0.150353866632, 1.01052180794, 438.0
2016-02-25 22:10:10, 335.6, 21.8, -1.5, -1.3, 1.98484605613, 322.109900256, 61.4490555556, 210.620194444, 62.1921302559, 0.144984501067, 1.01869496678, 439.9
2016-02-25 22:10:15, 344.0, 24.5, -2.5, -1.9, 3.13969880154, 330.751137566, 61.4561666667, 210.642166667, 63.0651018991, 0.137341817775, 1.04210115807, 448.3
2016-02-25 22:10:20, 341.2, 21.4, -2.1, -2.3, 3.11410191499, 310.81284213, 61.4633055556, 210.664138889, 62.0561021915, 0.143246446536, 1.01489688487, 445.5
2016-02-25 22:10:25, 346.8, 25.2, -2.0, -1.8, 2.69048022837, 320.922555156, 61.4704444444, 210.686083333, 62.430732013, 0.139193171384, 1.02456986208, 451.1
2016-02-25 22:10:30, 334.8, 20.9, -2.0, -1.5, 2.49981719967, 329.201558816, 61.4775833333, 210.708027778, 62.6924901067, 0.14511147524, 1.03102704198, 440.7
2016-02-25 22:10:35, 328.1, 18.4, -1.0, -2.0, 2.23597714707, 291.802618885, 61.48475, 210.729972222, 61.1610571308, 0.160391023068, 0.992288454388, 437.2
2016-02-25 22:10:40, 330.7, 16.3, -1.5, -1.9, 2.42057331023, 305.973278069, 61.4918888889, 210.751944444, 61.7395807928, 0.156203965867, 1.00604004229, 439.8
2016-02-25 22:10:45, 327.9, 13.9, -1.6, -1.9, 2.48375954921, 308.661037416, 61.4990555556, 210.773861111, 61.8683604062, 0.161480116474, 1.00896445654, 440.2
2016-02-25 22:10:50, 324.8, 11.4, -1.9, -2.2, 2.9065831423, 309.834897395, 61.5061944444, 210.795805556, 62.0015013668, 0.159999817622, 1.01209840451, 435.5
2016-02-25 22:10:55, 328.5, 8.8, -1.8, -2.1, 2.76560100932, 309.851651235, 61.5133611111, 210.81775, 61.9826194754, 0.167304437076, 1.01132485705, 445.5
2016-02-25 22:11:00, 326.5, 6.7, -2.0, -2.5, 3.2011655679, 307.901982594, 61.5205277778, 210.839694444, 61.9614849962, 0.170749486519, 1.01057854282, 445.1
2016-02-25 22:11:05, 324.4, 6.4, -2.0, -2.4, 3.12372535197, 309.19513825, 61.5277222222, 210.861638889, 62.0252378647, 0.178291873399, 1.01181835441, 447.7
2016-02-25 22:11:10, 317.8, 4.1, -1.8, -2.3, 2.92031836591, 307.564481745, 61.5348888889, 210.883555556, 61.914155207, 0.187399095429, 1.00885698265, 444.3
2016-02-25 22:11:15, 315.0, 2.8, -1.5, -1.8, 2.34291692067, 309.552284465, 61.5420833333, 210.905472222, 61.9195155438, 0.198445945678, 1.00867023982, 447.8
2016-02-25 22:11:20, 314.3, 356.7, -2.8, -3.4, 4.40349790979, 309.70222107, 61.5492777778, 210.927388889, 62.309312436, 0.194572938149, 1.01775387271, 445.9
2016-02-25 22:11:25, 316.3, 355.2, -3.0, -3.7, 4.76208815518, 309.401321614, 61.5564722222, 210.949305556, 62.3597159091, 0.190671736291, 1.01890240922, 446.3
2016-02-25 22:11:30, 318.8, 357.5, -1.8, -1.5, 2.34291692067, 319.948933179, 61.5636666667, 210.971222222, 62.3484226063, 0.189247705369, 1.01850231524, 448.8
2016-02-25 22:11:35, 318.8, 356.7, -2.2, -2.1, 3.04102487673, 316.239299259, 61.5708611111, 210.993138889, 62.4105512347, 0.188855921699, 1.01984494438, 448.8
2016-02-25 22:11:40, 317.3, 356.3, -1.3, -1.4, 1.91040928516, 312.995462449, 61.5780555556, 211.015055556, 61.9909728397, 0.194178757388, 1.00956690964, 448.5
2016-02-25 22:11:45, 315.0, 354.6, -1.8, -1.8, 2.54537501018, 314.987081376, 61.5852777778, 211.036944444, 62.2273597412, 0.189492101586, 1.01508267775, 443.1
2016-02-25 22:11:50, 313.3, 354.2, -1.8, -2.0, 2.69048022837, 312.236345561, 61.5925, 211.058833333, 62.1465757427, 0.188644183513, 1.01300302435, 439.8
2016-02-25 22:11:55, 313.3, 347.1, -1.4, -1.3, 1.91040928516, 316.708051093, 61.5997222222, 211.08075, 62.1301499799, 0.188746518465, 1.01244077518, 439.8
2016-02-25 22:12:00, 312.6, 341.8, -1.1, -1.7, 2.0247579851, 305.327684504, 61.6069444444, 211.102638889, 61.7752887476, 0.199550784536, 1.00384660112, 444.5
2016-02-25 22:12:05, 318.6, 337.7, -0.8, -1.1, 1.36011814382, 308.30297501, 61.6141666667, 211.124527778, 61.7926843567, 0.17550554592, 1.00423255369, 436.9
2016-02-25 22:12:10, 321.5, 331.6, -1.6, -1.8, 2.40814403526, 312.758623347, 61.6213888889, 211.146416667, 62.1320853541, 0.160948791299, 1.0125098117, 432.2
2016-02-25 22:12:15, 316.7, 323.5, -1.7, -2.4, 2.94080081643, 308.946769106, 61.6286388889, 211.168277778, 62.0663334181, 0.161523946395, 1.01069162673, 425.9
2016-02-25 22:12:20, 316.1, 319.4, -0.6, -1.0, 1.16617470599, 306.345141414, 61.6358888889, 211.190166667, 61.7470114181, 0.170267859376, 1.00265291957, 429.8
2016-02-25 22:12:25, 308.0, 311.7, -0.8, -1.1, 1.36011814382, 310.356873951, 61.6431388889, 211.212055556, 61.867758355, 0.192736630929, 1.00519924795, 433.9
2016-02-25 22:12:30, 301.9, 303.7, -1.2, -1.5, 1.92085163106, 312.269193971, 61.6503888889, 211.233916667, 62.0346756416, 0.191520192358, 1.00895334664, 425.2
2016-02-25 22:12:35, 292.9, 297.9, -2.0, -2.0, 2.82813986744, 314.993955589, 61.6576388889, 211.255777778, 62.3643173558, 0.195262685195, 1.01652408339, 416.2
2016-02-25 22:12:40, 307.6, 297.3, -0.6, -1.1, 1.25297875806, 307.916807292, 61.6649166667, 211.277666667, 61.8170479053, 0.191771248488, 1.00352187373, 432.5
2016-02-25 22:12:45, 309.1, 293.2, -1.9, -1.6, 2.48375954921, 316.386355278, 61.6721666667, 211.2995, 62.3453447595, 0.188899906869, 1.015886731, 434.9
2016-02-25 22:12:50, 309.0, 289.7, -2.3, -2.1, 3.11410191499, 315.659315819, 61.6794444444, 211.321361111, 62.492755578, 0.192666188554, 1.0191639139, 437.9
2016-02-25 22:12:55, 309.5, 287.8, -1.9, -1.8, 2.61702353684, 315.365374083, 61.6867222222, 211.343222222, 62.3507343005, 0.187272463018, 1.01571303193, 434.4
2016-02-25 22:13:00, 312.9, 288.0, -0.8, -1.4, 1.61241205111, 310.183603385, 61.694, 211.365083333, 61.9530626499, 0.178370450479, 1.006145387, 431.6
2016-02-25 22:13:05, 313.6, 285.5, -1.7, -1.9, 2.54930196573, 314.274039703, 61.7012777778, 211.386916667, 62.2985291184, 0.173583115978, 1.01441589517, 430.7
2016-02-25 22:13:10, 313.5, 285.9, -1.6, -1.9, 2.48375954921, 313.829939236, 61.7085833333, 211.408777778, 62.2701628515, 0.176176946994, 1.01348950004, 432.2
